Phi[deg],Theta[deg],re(rETheta)[mV],im(rETheta)[mV]
4,134,238.309,86.3483
6,134,232.397,78.406
8,134,225.485,67.8577
10,134,217.644,54.7368
12,134,208.96,39.0845
14,134,199.534,20.9504
16,134,189.484,0.393027
18,134,178.938,-22.5202
20,134,168.041,-47.7119
22,134,156.947,-75.0947
24,134,145.822,-104.57
26,134,134.839,-136.029
28,134,124.18,-169.351
30,134,114.034,-204.402
32,134,104.591,-241.038
34,134,96.0448,-279.102
36,134,88.5882,-318.423
38,134,82.4119,-358.822
40,134,77.7016,-400.103
42,134,74.6362,-442.065
44,134,73.3849,-484.491
46,134,74.1053,-527.159
48,134,76.9409,-569.836
50,134,82.019,-612.284
52,134,89.4485,-654.258
54,134,99.3182,-695.51
56,134,111.695,-735.79
58,134,126.622,-774.848
60,134,144.119,-812.437
62,134,164.179,-848.314
64,134,186.769,-882.24
66,134,211.83,-913.989
68,134,239.276,-943.343
70,134,268.997,-970.098
72,134,300.856,-994.064
74,134,334.694,-1015.07
76,134,370.326,-1032.96
78,134,407.552,-1047.61
80,134,446.147,-1058.9
82,134,485.876,-1066.75
84,134,526.485,-1071.1
86,134,567.713,-1071.9
88,134,609.289,-1069.14
90,134,650.939,-1062.84
92,134,692.386,-1053.04
94,134,733.354,-1039.79
96,134,773.574,-1023.19
98,134,812.781,-1003.35
100,134,850.723,-980.4
102,134,887.163,-954.494
104,134,921.876,-925.806
106,134,954.658,-894.526
108,134,985.325,-860.859
110,134,1013.72,-825.024
112,134,1039.69,-787.25
114,134,1063.14,-747.774
116,134,1083.98,-706.841
118,134,1102.15,-664.698
120,134,1117.61,-621.595
122,134,1130.35,-577.778
124,134,1140.41,-533.495
126,134,1147.81,-488.984
128,134,1152.64,-444.481
130,134,1154.99,-400.209
132,134,1154.97,-356.384
134,134,1152.71,-313.209
136,134,1148.37,-270.874
138,134,1142.12,-229.559
140,134,1134.13,-189.425
142,134,1124.61,-150.623
144,134,1113.74,-113.286
146,134,1101.75,-77.534
148,134,1088.84,-43.473
150,134,1075.22,-11.194
152,134,1061.12,19.2249
154,134,1046.74,47.7182
156,134,1032.29,74.2324
158,134,1017.97,98.7243
160,134,1003.97,121.161
162,134,990.48,141.517
164,134,977.662,159.777
166,134,965.676,175.928
168,134,954.667,189.965
170,134,944.763,201.887
172,134,936.078,211.694
174,134,928.706,219.391
176,134,922.727,224.982
178,134,918.202,228.474
180,134,915.173,229.873
-180,136,894.392,111.664
-178,136,892.767,111.067
-176,136,892.543,108.442
-174,136,893.708,103.797
-172,136,896.234,97.139
-170,136,900.074,88.4764
-168,136,905.164,77.8187
-166,136,911.424,65.1777
-164,136,918.756,50.5673
-162,136,927.051,34.0052
-160,136,936.181,15.5129
-158,136,946.008,-4.88299
-156,136,956.381,-27.1499
-154,136,967.138,-51.2481
-152,136,978.108,-77.1302
-150,136,989.112,-104.74
-148,136,999.965,-134.01
-146,136,1010.48,-164.865
-144,136,1020.47,-197.215
-142,136,1029.73,-230.96
-140,136,1038.08,-265.988
-138,136,1045.35,-302.171
-136,136,1051.33,-339.372
-134,136,1055.88,-377.437
-132,136,1058.83,-416.203
-130,136,1060.02,-455.492
-128,136,1059.34,-495.115
-126,136,1056.67,-534.872
-124,136,1051.91,-574.554
-122,136,1044.98,-613.944
-120,136,1035.84,-652.816
-118,136,1024.44,-690.941
-116,136,1010.78,-728.085
-114,136,994.874,-764.015
-112,136,976.76,-798.496
-110,136,956.503,-831.298
-108,136,934.187,-862.194
-106,136,909.924,-890.967
-104,136,883.845,-917.408
-102,136,856.101,-941.321
-100,136,826.865,-962.523
-98,136,796.324,-980.849
-96,136,764.684,-996.149
-94,136,732.159,-1008.3
-92,136,698.977,-1017.18
-90,136,665.372,-1022.72
-88,136,631.582,-1024.86
-86,136,597.847,-1023.56
-84,136,564.407,-1018.8
-82,136,531.497,-1010.6
-80,136,499.344,-999.012
-78,136,468.168,-984.088
-76,136,438.173,-965.919
-74,136,409.551,-944.62
-72,136,382.477,-920.325
-70,136,357.104,-893.19
-68,136,333.569,-863.391
-66,136,311.982,-831.121
-64,136,292.434,-796.588
-62,136,274.989,-760.015
-60,136,259.688,-721.635
-58,136,246.549,-681.691
-56,136,235.564,-640.432
-54,136,226.701,-598.111
-52,136,219.908,-554.986
-50,136,215.109,-511.311
-48,136,212.21,-467.342
-46,136,211.098,-423.328
-44,136,211.642,-379.514
-42,136,213.7,-336.137
-40,136,217.114,-293.425
-38,136,221.718,-251.597
-36,136,227.339,-210.858
-34,136,233.795,-171.405
-32,136,240.906,-133.42
-30,136,248.485,-97.0721
-28,136,256.351,-62.5177
-26,136,264.324,-29.8996
-24,136,272.229,0.652587
-22,136,279.898,29.0223
-20,136,287.174,55.1058
-18,136,293.906,78.8116
-16,136,299.957,100.06
-14,136,305.203,118.782
-12,136,309.533,134.921
-10,136,312.851,148.428
-8,136,315.076,159.266
-6,136,316.143,167.405
-4,136,316.004,172.824
-2,136,314.629,175.512
0,136,312.002,175.464
2,136,308.128,172.683
4,136,303.027,167.18
6,136,296.736,158.973
8,136,289.31,148.087
10,136,280.821,134.557
12,136,271.355,118.425
14,136,261.016,99.7383
16,136,249.922,78.5576
18,136,238.203,54.9499
20,136,226.005,28.9925
22,136,213.483,0.772846
24,136,200.806,-29.6113
26,136,188.149,-62.0512
28,136,175.695,-96.4268
30,136,163.635,-132.606
32,136,152.161,-170.447
34,136,141.469,-209.792
36,136,131.755,-250.476
38,136,123.211,-292.319
40,136,116.027,-335.131
42,136,110.385,-378.712
44,136,106.457,-422.85
46,136,104.406,-467.326
48,136,104.379,-511.912
50,136,106.51,-556.373
52,136,110.914,-600.469
54,136,117.685,-643.955
56,136,126.9,-686.586
58,136,138.609,-728.116
60,136,152.841,-768.301
62,136,169.599,-806.899
64,136,188.862,-843.677
66,136,210.581,-878.407
68,136,234.685,-910.874
70,136,261.075,-940.872
72,136,289.627,-968.213
74,136,320.197,-992.722
76,136,352.616,-1014.24
78,136,386.694,-1032.64
80,136,422.226,-1047.79
82,136,458.987,-1059.62
84,136,496.74,-1068.03
86,136,535.237,-1073
88,136,574.219,-1074.49
90,136,613.426,-1072.52
92,136,652.591,-1067.09
94,136,691.45,-1058.27
96,136,729.741,-1046.14
98,136,767.209,-1030.78
100,136,803.609,-1012.32
102,136,838.707,-990.888
104,136,872.283,-966.654
106,136,904.134,-939.79
108,136,934.077,-910.486
110,136,961.949,-878.945
112,136,987.609,-845.383
114,136,1010.94,-810.024
116,136,1031.85,-773.1
118,136,1050.27,-734.846
120,136,1066.16,-695.501
122,136,1079.5,-655.303
124,136,1090.3,-614.488
126,136,1098.6,-573.291
128,136,1104.45,-531.938
130,136,1107.93,-490.65
132,136,1109.14,-449.638
134,136,1108.2,-409.103
136,136,1105.24,-369.236
138,136,1100.43,-330.215
140,136,1093.92,-292.205
142,136,1085.9,-255.358
144,136,1076.55,-219.812
146,136,1066.06,-185.691
148,136,1054.64,-153.108
150,136,1042.49,-122.159
152,136,1029.81,-92.9298
154,136,1016.79,-65.4933
156,136,1003.64,-39.9108
158,136,990.549,-16.2332
160,136,977.694,5.49829
162,136,965.251,25.2512
164,136,953.385,43.0008
166,136,942.246,58.7289
168,136,931.975,72.423
170,136,922.693,84.0753
172,136,914.512,93.682
174,136,907.523,101.242
176,136,901.803,106.757
178,136,897.412,110.23
180,136,894.392,111.664
-180,138,864.549,-6.48649
-178,138,862.819,-6.97939
-176,138,862.369,-9.4283
-174,138,863.188,-13.8256
-172,138,865.25,-20.162
-170,138,868.51,-28.4263
-168,138,872.908,-38.6051
-166,138,878.37,-50.6822
-164,138,884.803,-64.6381
-162,138,892.104,-80.4498
-160,138,900.153,-98.089
-158,138,908.819,-117.523
-156,138,917.961,-138.711
-154,138,927.426,-161.607
-152,138,937.055,-186.157
-150,138,946.679,-212.296
-148,138,956.126,-239.952
-146,138,965.221,-269.042
-144,138,973.786,-299.472
-142,138,981.646,-331.136
-140,138,988.625,-363.916
-138,138,994.553,-397.685
-136,138,999.269,-432.301
-134,138,1002.62,-467.61
-132,138,1004.45,-503.449
-130,138,1004.65,-539.641
-128,138,1003.08,-576.002
-126,138,999.657,-612.335
-124,138,994.29,-648.437
-122,138,986.918,-684.098
-120,138,977.497,-719.101
-118,138,966.005,-753.227
-116,138,952.442,-786.252
-114,138,936.832,-817.955
-112,138,919.219,-848.114
-110,138,899.672,-876.513
-108,138,878.279,-902.941
-106,138,855.152,-927.194
-104,138,830.422,-949.08
-102,138,804.239,-968.417
-100,138,776.771,-985.041
-98,138,748.201,-998.799
-96,138,718.726,-1009.56
-94,138,688.552,-1017.21
-92,138,657.897,-1021.66
-90,138,626.983,-1022.83
-88,138,596.036,-1020.68
-86,138,565.283,-1015.19
-84,138,534.948,-1006.35
-82,138,505.252,-994.193
-80,138,476.407,-978.761
-78,138,448.616,-960.127
-76,138,422.068,-938.388
-74,138,396.938,-913.659
-72,138,373.386,-886.08
-70,138,351.551,-855.809
-68,138,331.552,-823.021
-66,138,313.488,-787.909
-64,138,297.435,-750.68
-62,138,283.445,-711.555
-60,138,271.549,-670.763
-58,138,261.751,-628.542
-56,138,254.035,-585.139
-54,138,248.362,-540.8
-52,138,244.671,-495.778
-50,138,242.879,-450.323
-48,138,242.888,-404.682
-46,138,244.577,-359.102
-44,138,247.815,-313.82
-42,138,252.454,-269.069
-40,138,258.335,-225.071
-38,138,265.289,-182.04
-36,138,273.141,-140.18
-34,138,281.71,-99.6806
-32,138,290.813,-60.7221
-30,138,300.263,-23.4708
-28,138,309.879,11.9193
-26,138,319.48,45.3073
-24,138,328.892,76.565
-22,138,337.947,105.577
-20,138,346.485,132.24
-18,138,354.358,156.463
-16,138,361.429,178.166
-14,138,367.572,197.281
-12,138,372.676,213.75
-10,138,376.646,227.524
-8,138,379.4,238.565
-6,138,380.873,246.844
-4,138,381.018,252.34
-2,138,379.804,255.04
0,138,377.215,254.939
2,138,373.257,252.041
4,138,367.949,246.355
6,138,361.329,237.902
8,138,353.453,226.706
10,138,344.391,212.802
12,138,334.233,196.231
14,138,323.08,177.044
16,138,311.052,155.299
18,138,298.28,131.064
20,138,284.909,104.418
22,138,271.097,75.4468
24,138,257.011,44.2485
26,138,242.826,10.9312
28,138,228.728,-24.3856
30,138,214.907,-61.5716
32,138,201.555,-100.485
34,138,188.871,-140.972
36,138,177.048,-182.867
38,138,166.283,-225.996
40,138,156.765,-270.17
42,138,148.678,-315.193
44,138,142.197,-360.858
46,138,137.486,-406.949
48,138,134.698,-453.243
50,138,133.968,-499.508
52,138,135.417,-545.511
54,138,139.145,-591.012
56,138,145.234,-635.77
58,138,153.743,-679.544
60,138,164.707,-722.092
62,138,178.14,-763.179
64,138,194.03,-802.574
66,138,212.341,-840.053
68,138,233.011,-875.401
70,138,255.955,-908.415
72,138,281.063,-938.907
74,138,308.204,-966.701
76,138,337.224,-991.639
78,138,367.949,-1013.58
80,138,400.187,-1032.41
82,138,433.73,-1048.02
84,138,468.355,-1060.35
86,138,503.829,-1069.33
88,138,539.909,-1074.93
90,138,576.347,-1077.15
92,138,612.89,-1076
94,138,649.285,-1071.52
96,138,685.282,-1063.78
98,138,720.637,-1052.85
100,138,755.111,-1038.84
102,138,788.478,-1021.88
104,138,820.525,-1002.11
106,138,851.051,-979.687
108,138,879.876,-954.79
110,138,906.838,-927.608
112,138,931.794,-898.341
114,138,954.625,-867.2
116,138,975.234,-834.402
118,138,993.548,-800.17
120,138,1009.52,-764.731
122,138,1023.11,-728.313
124,138,1034.34,-691.141
126,138,1043.22,-653.442
128,138,1049.79,-615.434
130,138,1054.12,-577.331
132,138,1056.3,-539.341
134,138,1056.43,-501.661
136,138,1054.63,-464.478
138,138,1051.05,-427.971
140,138,1045.83,-392.303
142,138,1039.14,-357.629
144,138,1031.14,-324.09
146,138,1022.03,-291.812
148,138,1011.97,-260.912
150,138,1001.17,-231.493
152,138,989.813,-203.645
154,138,978.079,-177.448
156,138,966.158,-152.97
158,138,954.229,-130.269
160,138,942.466,-109.392
162,138,931.033,-90.3798
164,138,920.087,-73.2637
166,138,909.772,-58.0684
168,138,900.22,-44.8127
170,138,891.55,-33.51
172,138,883.866,-24.1691
174,138,877.258,-16.7955
176,138,871.801,-11.3911
178,138,867.55,-7.95559
180,138,864.549,-6.48649
-180,140,825.918,-123.686
-178,140,824.1,-124.06
-176,140,823.443,-126.304
-174,140,823.94,-130.41
-172,140,825.566,-136.365
-170,140,828.281,-144.157
-168,140,832.028,-153.768
-166,140,836.737,-165.179
-164,140,842.324,-178.365
-162,140,848.69,-193.297
-160,140,855.725,-209.943
-158,140,863.307,-228.263
-156,140,871.302,-248.211
-154,140,879.57,-269.735
-152,140,887.962,-292.773
-150,140,896.323,-317.256
-148,140,904.492,-343.105
-146,140,912.309,-370.233
-144,140,919.61,-398.542
-142,140,926.232,-427.921
-140,140,932.017,-458.251
-138,140,936.809,-489.402
-136,140,940.462,-521.231
-134,140,942.836,-553.587
-132,140,943.801,-586.306
-130,140,943.243,-619.216
-128,140,941.058,-652.136
-126,140,937.16,-684.875
-124,140,931.478,-717.239
-122,140,923.96,-749.023
-120,140,914.575,-780.023
-118,140,903.31,-810.027
-116,140,890.173,-838.827
-114,140,875.192,-866.213
-112,140,858.418,-891.977
-110,140,839.922,-915.918
-108,140,819.794,-937.838
-106,140,798.146,-957.552
-104,140,775.107,-974.881
-102,140,750.822,-989.661
-100,140,725.454,-1001.74
-98,140,699.178,-1010.99
-96,140,672.183,-1017.28
-94,140,644.665,-1020.53
-92,140,616.829,-1020.64
-90,140,588.886,-1017.57
-88,140,561.046,-1011.28
-86,140,533.522,-1001.75
-84,140,506.523,-989.001
-82,140,480.254,-973.057
-80,140,454.909,-953.976
-78,140,430.676,-931.837
-76,140,407.728,-906.738
-74,140,386.223,-878.8
-72,140,366.304,-848.164
-70,140,348.096,-814.988
-68,140,331.703,-779.447
-66,140,317.211,-741.733
-64,140,304.682,-702.049
-62,140,294.157,-660.613
-60,140,285.655,-617.649
-58,140,279.171,-573.392
-56,140,274.681,-528.08
-54,140,272.137,-481.956
-52,140,271.472,-435.266
-50,140,272.599,-388.252
-48,140,275.413,-341.157
-46,140,279.794,-294.22
-44,140,285.604,-247.673
-42,140,292.695,-201.742
-40,140,300.906,-156.645
-38,140,310.07,-112.59
-36,140,320.009,-69.7765
-34,140,330.545,-28.3911
-32,140,341.493,11.3903
-30,140,352.669,49.404
-28,140,363.893,85.4985
-26,140,374.984,119.535
-24,140,385.77,151.386
-22,140,396.084,180.937
-20,140,405.767,208.086
-18,140,414.673,232.742
-16,140,422.663,254.826
-14,140,429.615,274.268
-12,140,435.419,291.01
-10,140,439.977,305.003
-8,140,443.211,316.21
-6,140,445.056,324.599
-4,140,445.464,330.149
-2,140,444.404,332.847
0,140,441.863,332.689
2,140,437.843,329.677
4,140,432.366,323.822
6,140,425.47,315.142
8,140,417.21,303.665
10,140,407.657,289.423
12,140,396.898,272.459
14,140,385.038,252.825
16,140,372.192,230.579
18,140,358.494,205.789
20,140,344.088,178.534
22,140,329.129,148.9
24,140,313.784,116.986
26,140,298.23,82.8986
28,140,282.648,46.7568
30,140,267.229,8.68995
32,140,252.165,-31.1614
34,140,237.652,-72.6458
36,140,223.885,-115.601
38,140,211.057,-159.853
40,140,199.359,-205.219
42,140,188.975,-251.506
44,140,180.08,-298.51
46,140,172.84,-346.021
48,140,167.408,-393.82
50,140,163.923,-441.682
52,140,162.509,-489.377
54,140,163.27,-536.672
56,140,166.292,-583.331
58,140,171.641,-629.118
60,140,179.361,-673.798
62,140,189.472,-717.139
64,140,201.971,-758.916
66,140,216.833,-798.907
68,140,234.008,-836.902
70,140,253.422,-872.701
72,140,274.98,-906.115
74,140,298.563,-936.97
76,140,324.033,-965.109
78,140,351.23,-990.389
80,140,379.979,-1012.69
82,140,410.087,-1031.9
84,140,441.347,-1047.96
86,140,473.542,-1060.78
88,140,506.445,-1070.34
90,140,539.821,-1076.62
92,140,573.434,-1079.62
94,140,607.044,-1079.37
96,140,640.413,-1075.93
98,140,673.309,-1069.36
100,140,705.503,-1059.75
102,140,736.778,-1047.22
104,140,766.928,-1031.89
106,140,795.759,-1013.91
108,140,823.094,-993.437
110,140,848.774,-970.65
112,140,872.657,-945.733
114,140,894.623,-918.881
116,140,914.572,-890.297
118,140,932.426,-860.192
120,140,948.13,-828.779
122,140,961.651,-796.274
124,140,972.98,-762.892
126,140,982.127,-728.847
128,140,989.125,-694.352
130,140,994.029,-659.613
132,140,996.912,-624.829
134,140,997.864,-590.194
136,140,996.995,-555.891
138,140,994.426,-522.096
140,140,990.294,-488.971
142,140,984.747,-456.671
144,140,977.941,-425.336
146,140,970.042,-395.098
148,140,961.219,-366.075
150,140,951.647,-338.372
152,140,941.499,-312.086
154,140,930.952,-287.301
156,140,920.177,-264.091
158,140,909.343,-242.52
160,140,898.613,-222.641
162,140,888.141,-204.501
164,140,878.075,-188.137
166,140,868.551,-173.581
168,140,859.695,-160.856
170,140,851.618,-149.98
172,140,844.422,-140.969
174,140,838.191,-133.829
176,140,832.995,-128.568
178,140,828.891,-125.188
180,140,825.918,-123.686
-180,142,778.882,-239.065
-178,142,776.992,-239.308
-176,142,776.151,-241.319
-174,142,776.354,-245.089
-172,142,777.579,-250.607
-170,142,779.788,-257.854
-168,142,782.931,-266.813
-166,142,786.942,-277.459
-164,142,791.743,-289.765
-162,142,797.244,-303.696
-160,142,803.342,-319.215
-158,142,809.925,-336.278
-156,142,816.87,-354.832
-154,142,824.048,-374.822
-152,142,831.32,-396.179
-150,142,838.545,-418.832
-148,142,845.577,-442.696
-146,142,852.268,-467.68
-144,142,858.468,-493.682
-142,142,864.03,-520.591
-140,142,868.811,-548.286
-138,142,872.67,-576.636
-136,142,875.476,-605.499
-134,142,877.104,-634.726
-132,142,877.441,-664.156
-130,142,876.383,-693.622
-128,142,873.843,-722.947
-126,142,869.745,-751.95
-124,142,864.033,-780.443
-122,142,856.665,-808.232
-120,142,847.617,-835.121
-118,142,836.886,-860.914
-116,142,824.486,-885.412
-114,142,810.451,-908.419
-112,142,794.835,-929.744
-110,142,777.71,-949.199
-108,142,759.167,-966.603
-106,142,739.314,-981.784
-104,142,718.277,-994.582
-102,142,696.197,-1004.85
-100,142,673.229,-1012.45
-98,142,649.538,-1017.26
-96,142,625.303,-1019.18
-94,142,600.71,-1018.13
-92,142,575.949,-1014.04
-90,142,551.217,-1006.87
-88,142,526.71,-996.585
-86,142,502.625,-983.193
-84,142,479.154,-966.709
-82,142,456.484,-947.172
-80,142,434.795,-924.646
-78,142,414.255,-899.212
-76,142,395.022,-870.973
-74,142,377.237,-840.053
-72,142,361.028,-806.59
-70,142,346.503,-770.745
-68,142,333.753,-732.69
-66,142,322.85,-692.615
-64,142,313.843,-650.718
-62,142,306.763,-607.212
-60,142,301.618,-562.318
-58,142,298.395,-516.262
-56,142,297.06,-469.278
-54,142,297.562,-421.601
-52,142,299.826,-373.469
-50,142,303.763,-325.119
-48,142,309.263,-276.786
-46,142,316.204,-228.701
-44,142,324.448,-181.091
-42,142,333.846,-134.175
-40,142,344.239,-88.1655
-38,142,355.458,-43.2656
-36,142,367.329,0.3312
-34,142,379.673,42.4418
-32,142,392.31,82.8941
-30,142,405.059,121.527
-28,142,417.739,158.193
-26,142,430.174,192.753
-24,142,442.193,225.082
-22,142,453.633,255.068
-20,142,464.337,282.607
-18,142,474.161,307.61
-16,142,482.968,329.997
-14,142,490.638,349.698
-12,142,497.061,366.655
-10,142,502.143,380.819
-8,142,505.806,392.15
-6,142,507.985,400.618
-4,142,508.634,406.2
-2,142,507.722,408.884
0,142,505.236,408.663
2,142,501.18,405.542
4,142,495.574,399.53
6,142,488.457,390.647
8,142,479.882,378.918
10,142,469.92,364.379
12,142,458.659,347.071
14,142,446.199,327.047
16,142,432.659,304.366
18,142,418.167,279.096
20,142,402.867,251.316
22,142,386.912,221.113
24,142,370.468,188.585
26,142,353.708,153.838
28,142,336.813,116.992
30,142,319.969,78.1733
32,142,303.367,37.5218
34,142,287.201,-4.8133
36,142,271.662,-48.672
38,142,256.944,-93.8841
40,142,243.234,-140.27
42,142,230.714,-187.639
44,142,219.559,-235.794
46,142,209.935,-284.529
48,142,201.994,-333.63
50,142,195.878,-382.879
52,142,191.711,-432.051
54,142,189.602,-480.919
56,142,189.639,-529.253
58,142,191.894,-576.824
60,142,196.416,-623.403
62,142,203.233,-668.764
64,142,212.35,-712.686
66,142,223.753,-754.953
68,142,237.401,-795.36
70,142,253.233,-833.708
72,142,271.166,-869.813
74,142,291.096,-903.503
76,142,312.899,-934.619
78,142,336.43,-963.021
80,142,361.53,-988.583
82,142,388.023,-1011.2
84,142,415.718,-1030.79
86,142,444.414,-1047.28
88,142,473.901,-1060.63
90,142,503.961,-1070.81
92,142,534.372,-1077.82
94,142,564.91,-1081.68
96,142,595.352,-1082.43
98,142,625.476,-1080.12
100,142,655.068,-1074.84
102,142,683.92,-1066.67
104,142,711.836,-1055.74
106,142,738.629,-1042.18
108,142,764.128,-1026.13
110,142,788.178,-1007.75
112,142,810.641,-987.208
114,142,831.395,-964.689
116,142,850.342,-940.381
118,142,867.399,-914.479
120,142,882.508,-887.183
122,142,895.63,-858.696
124,142,906.747,-829.222
126,142,915.861,-798.964
128,142,922.997,-768.124
130,142,928.195,-736.899
132,142,931.517,-705.481
134,142,933.04,-674.058
136,142,932.86,-642.808
138,142,931.083,-611.901
140,142,927.832,-581.5
142,142,923.239,-551.754
144,142,917.446,-522.807
146,142,910.602,-494.788
148,142,902.862,-467.818
150,142,894.386,-442.006
152,142,885.335,-417.45
154,142,875.869,-394.239
156,142,866.148,-372.451
158,142,856.328,-352.155
160,142,846.561,-333.41
162,142,836.992,-316.267
164,142,827.758,-300.769
166,142,818.986,-286.952
168,142,810.795,-274.846
170,142,803.29,-264.473
172,142,796.566,-255.851
174,142,790.703,-248.993
176,142,785.769,-243.907
178,142,781.816,-240.597
180,142,778.882,-239.065
-180,144,723.922,-351.79
-178,144,721.976,-351.889
-176,144,720.977,-353.64
-174,144,720.918,-357.035
-172,144,721.781,-362.06
-170,144,723.531,-368.696
-168,144,726.123,-376.921
-166,144,729.497,-386.71
-164,144,733.582,-398.029
-162,144,738.296,-410.844
-160,144,743.544,-425.11
-158,144,749.225,-440.78
-156,144,755.226,-457.798
-154,144,761.429,-476.103
-152,144,767.709,-495.624
-150,144,773.936,-516.285
-148,144,779.98,-537.999
-146,144,785.704,-560.672
-144,144,790.976,-584.2
-142,144,795.663,-608.472
-140,144,799.636,-633.366
-138,144,802.77,-658.752
-136,144,804.948,-684.491
-134,144,806.061,-710.437
-132,144,806.008,-736.433
-130,144,804.701,-762.318
-128,144,802.065,-787.922
-126,144,798.037,-813.073
-124,144,792.57,-837.59
-122,144,785.632,-861.291
-120,144,777.209,-883.993
-118,144,767.304,-905.509
-116,144,755.935,-925.657
-114,144,743.142,-944.254
-112,144,728.979,-961.123
-110,144,713.519,-976.092
-108,144,696.851,-988.996
-106,144,679.08,-999.678
-104,144,660.326,-1008
-102,144,640.724,-1013.81
-100,144,620.419,-1017.01
-98,144,599.567,-1017.49
-96,144,578.336,-1015.16
-94,144,556.896,-1009.94
-92,144,535.426,-1001.79
-90,144,514.106,-990.67
-88,144,493.117,-976.569
-86,144,472.639,-959.494
-84,144,452.847,-939.47
-82,144,433.91,-916.543
-80,144,415.991,-890.782
-78,144,399.241,-862.271
-76,144,383.8,-831.118
-74,144,369.793,-797.444
-72,144,357.333,-761.39
-70,144,346.512,-723.114
-68,144,337.408,-682.785
-66,144,330.079,-640.589
-64,144,324.562,-596.721
-62,144,320.878,-551.387
-60,144,319.025,-504.801
-58,144,318.983,-457.184
-56,144,320.712,-408.761
-54,144,324.153,-359.761
-52,144,329.229,-310.413
-50,144,335.845,-260.947
-48,144,343.893,-211.59
-46,144,353.249,-162.566
-44,144,363.774,-114.095
-42,144,375.32,-66.3884
-40,144,387.731,-19.6533
-38,144,400.84,25.9131
-36,144,414.475,70.1224
-34,144,428.462,112.796
-32,144,442.622,153.766
-30,144,456.78,192.874
-28,144,470.757,229.974
-26,144,484.384,264.932
-24,144,497.491,297.622
-22,144,509.919,327.934
-20,144,521.515,355.766
-18,144,532.138,381.026
-16,144,541.655,403.637
-14,144,549.948,423.527
-12,144,556.909,440.639
-10,144,562.448,454.922
-8,144,566.486,466.336
-6,144,568.961,474.85
-4,144,569.829,480.442
-2,144,569.058,483.097
0,144,566.637,482.811
2,144,562.569,479.586
4,144,556.875,473.432
6,144,549.592,464.369
8,144,540.773,452.422
10,144,530.489,437.627
12,144,518.824,420.028
14,144,505.88,399.675
16,144,491.769,376.628
18,144,476.62,350.957
20,144,460.573,322.741
22,144,443.779,292.066
24,144,426.4,259.03
26,144,408.605,223.74
28,144,390.573,186.312
30,144,372.485,146.875
32,144,354.528,105.565
34,144,336.892,62.5292
36,144,319.766,17.9254
38,144,303.339,-28.0798
40,144,287.794,-75.31
42,144,273.313,-123.58
44,144,260.066,-172.697
46,144,248.218,-222.459
48,144,237.921,-272.659
50,144,229.314,-323.085
52,144,222.524,-373.519
54,144,217.66,-423.74
56,144,214.815,-473.525
58,144,214.063,-522.651
60,144,215.458,-570.897
62,144,219.035,-618.044
64,144,224.808,-663.875
66,144,232.769,-708.182
68,144,242.889,-750.763
70,144,255.118,-791.426
72,144,269.386,-829.99
74,144,285.601,-866.283
76,144,303.655,-900.152
78,144,323.418,-931.455
80,144,344.747,-960.066
82,144,367.482,-985.88
84,144,391.45,-1008.81
86,144,416.467,-1028.78
88,144,442.34,-1045.73
90,144,468.867,-1059.65
92,144,495.844,-1070.52
94,144,523.063,-1078.35
96,144,550.314,-1083.16
98,144,577.393,-1085
100,144,604.096,-1083.94
102,144,630.23,-1080.07
104,144,655.606,-1073.47
106,144,680.05,-1064.28
108,144,703.397,-1052.62
110,144,725.497,-1038.63
112,144,746.216,-1022.46
114,144,765.437,-1004.3
116,144,783.06,-984.297
118,144,799.002,-962.647
120,144,813.202,-939.532
122,144,825.616,-915.141
124,144,836.22,-889.666
126,144,845.009,-863.298
128,144,851.997,-836.228
130,144,857.216,-808.643
132,144,860.716,-780.727
134,144,862.561,-752.659
136,144,862.832,-724.611
138,144,861.624,-696.748
140,144,859.044,-669.228
142,144,855.209,-642.2
144,144,850.246,-615.802
146,144,844.289,-590.166
148,144,837.478,-565.411
150,144,829.958,-541.648
152,144,821.875,-518.977
154,144,813.376,-497.49
156,144,804.608,-477.267
158,144,795.715,-458.382
160,144,786.834,-440.898
162,144,778.102,-424.87
164,144,769.643,-410.345
166,144,761.578,-397.364
168,144,754.016,-385.96
170,144,747.055,-376.16
172,144,740.785,-367.986
174,144,735.279,-361.453
176,144,730.603,-356.572
178,144,726.805,-353.351
180,144,723.922,-351.79
-180,146,661.609,-461.071
-178,146,659.629,-461.014
-176,146,658.498,-462.481
-174,146,658.213,-465.462
-172,146,658.756,-469.942
-170,146,660.099,-475.903
-168,146,662.2,-483.319
-166,146,665.006,-492.162
-164,146,668.452,-502.398
-162,146,672.464,-513.987
-160,146,676.958,-526.883
-158,146,681.841,-541.035
-156,146,687.013,-556.385
-154,146,692.366,-572.866
-152,146,697.789,-590.408
-150,146,703.166,-608.93
-148,146,708.377,-628.344
-146,146,713.304,-648.556
-144,146,717.826,-669.46
-142,146,721.826,-690.946
-140,146,725.19,-712.894
-138,146,727.808,-735.175
-136,146,729.577,-757.655
-134,146,730.402,-780.19
-132,146,730.198,-802.632
-130,146,728.887,-824.825
-128,146,726.407,-846.607
-126,146,722.706,-867.815
-124,146,717.747,-888.279
-122,146,711.507,-907.828
-120,146,703.978,-926.291
-118,146,695.17,-943.496
-116,146,685.105,-959.273
-114,146,673.823,-973.454
