Phi[deg],Theta[deg],re(rETheta)[mV],im(rETheta)[mV]
2,148,-127.015,-388.632
4,148,-132.183,-384.953
6,148,-137.305,-381.289
8,148,-142.355,-377.651
10,148,-147.311,-374.047
12,148,-152.149,-370.489
14,148,-156.851,-366.983
16,148,-161.398,-363.538
18,148,-165.773,-360.162
20,148,-169.961,-356.86
22,148,-173.948,-353.638
24,148,-177.723,-350.502
26,148,-181.274,-347.454
28,148,-184.593,-344.497
30,148,-187.671,-341.634
32,148,-190.501,-338.864
34,148,-193.075,-336.188
36,148,-195.389,-333.603
38,148,-197.436,-331.108
40,148,-199.211,-328.698
42,148,-200.71,-326.368
44,148,-201.927,-324.115
46,148,-202.858,-321.931
48,148,-203.497,-319.808
50,148,-203.84,-317.741
52,148,-203.882,-315.719
54,148,-203.617,-313.735
56,148,-203.039,-311.78
58,148,-202.144,-309.844
60,148,-200.925,-307.918
62,148,-199.376,-305.993
64,148,-197.494,-304.06
66,148,-195.272,-302.111
68,148,-192.707,-300.136
70,148,-189.795,-298.129
72,148,-186.534,-296.081
74,148,-182.921,-293.987
76,148,-178.957,-291.84
78,148,-174.643,-289.635
80,148,-169.982,-287.368
82,148,-164.978,-285.035
84,148,-159.639,-282.634
86,148,-153.974,-280.163
88,148,-147.994,-277.621
90,148,-141.713,-275.006
92,148,-135.146,-272.321
94,148,-128.313,-269.566
96,148,-121.233,-266.743
98,148,-113.932,-263.854
100,148,-106.433,-260.903
102,148,-98.7651,-257.893
104,148,-90.9576,-254.827
106,148,-83.0419,-251.711
108,148,-75.0513,-248.549
110,148,-67.0202,-245.346
112,148,-58.984,-242.107
114,148,-50.9791,-238.838
116,148,-43.0423,-235.544
118,148,-35.2106,-232.232
120,148,-27.5208,-228.906
122,148,-20.0094,-225.572
124,148,-12.712,-222.238
126,148,-5.66332,-218.908
128,148,1.10345,-215.59
130,148,7.55659,-212.288
132,148,13.6662,-209.01
134,148,19.4046,-205.762
136,148,24.7462,-202.55
138,148,29.6677,-199.382
140,148,34.1487,-196.262
142,148,38.1711,-193.199
144,148,41.7195,-190.199
146,148,44.7814,-187.27
148,148,47.3468,-184.418
150,148,49.4084,-181.651
152,148,50.9616,-178.976
154,148,52.0043,-176.402
156,148,52.5367,-173.936
158,148,52.5614,-171.587
160,148,52.0831,-169.363
162,148,51.1084,-167.272
164,148,49.646,-165.323
166,148,47.7062,-163.525
168,148,45.3008,-161.888
170,148,42.4431,-160.42
172,148,39.1475,-159.132
174,148,35.4299,-158.033
176,148,31.307,-157.132
178,148,26.7964,-156.439
180,148,21.9168,-155.964
-180,150,36.1933,-138.572
-178,150,30.5509,-138.349
-176,150,24.5614,-138.369
-174,150,18.2463,-138.643
-172,150,11.6284,-139.178
-170,150,4.73104,-139.986
-168,150,-2.42131,-141.075
-166,150,-9.80348,-142.452
-164,150,-17.3894,-144.127
-162,150,-25.1521,-146.107
-160,150,-33.064,-148.397
-158,150,-41.0962,-151.003
-156,150,-49.2194,-153.929
-154,150,-57.4034,-157.18
-152,150,-65.6171,-160.757
-150,150,-73.8289,-164.661
-148,150,-82.0066,-168.89
-146,150,-90.1172,-173.445
-144,150,-98.1276,-178.319
-142,150,-106.004,-183.509
-140,150,-113.714,-189.007
-138,150,-121.223,-194.804
-136,150,-128.499,-200.891
-134,150,-135.508,-207.254
-132,150,-142.219,-213.88
-130,150,-148.6,-220.753
-128,150,-154.623,-227.856
-126,150,-160.259,-235.17
-124,150,-165.482,-242.675
-122,150,-170.267,-250.349
-120,150,-174.593,-258.169
-118,150,-178.439,-266.111
-116,150,-181.789,-274.151
-114,150,-184.63,-282.262
-112,150,-186.95,-290.419
-110,150,-188.742,-298.595
-108,150,-190.003,-306.763
-106,150,-190.732,-314.896
-104,150,-190.933,-322.968
-102,150,-190.614,-330.952
-100,150,-189.784,-338.824
-98,150,-188.459,-346.557
-96,150,-186.657,-354.128
-94,150,-184.4,-361.513
-92,150,-181.712,-368.692
-90,150,-178.623,-375.644
-88,150,-175.163,-382.349
-86,150,-171.367,-388.79
-84,150,-167.271,-394.952
-82,150,-162.913,-400.819
-80,150,-158.336,-406.379
-78,150,-153.58,-411.621
-76,150,-148.688,-416.536
-74,150,-143.705,-421.117
-72,150,-138.675,-425.356
-70,150,-133.641,-429.25
-68,150,-128.649,-432.796
-66,150,-123.74,-435.993
-64,150,-118.958,-438.84
-62,150,-114.341,-441.339
-60,150,-109.929,-443.493
-58,150,-105.758,-445.305
-56,150,-101.861,-446.779
-54,150,-98.2694,-447.923
-52,150,-95.0114,-448.741
-50,150,-92.1115,-449.243
-48,150,-89.591,-449.435
-46,150,-87.4678,-449.326
-44,150,-85.756,-448.927
-42,150,-84.4661,-448.246
-40,150,-83.6048,-447.293
-38,150,-83.1754,-446.08
-36,150,-83.1771,-444.617
-34,150,-83.6061,-442.915
-32,150,-84.4547,-440.985
-30,150,-85.7123,-438.839
-28,150,-87.365,-436.488
-26,150,-89.3962,-433.944
-24,150,-91.7867,-431.22
-22,150,-94.5147,-428.327
-20,150,-97.5567,-425.277
-18,150,-100.887,-422.083
-16,150,-104.479,-418.757
-14,150,-108.304,-415.31
-12,150,-112.333,-411.756
-10,150,-116.536,-408.107
-8,150,-120.883,-404.374
-6,150,-125.344,-400.571
-4,150,-129.889,-396.71
-2,150,-134.488,-392.803
0,150,-139.113,-388.861
2,150,-143.735,-384.897
4,150,-148.328,-380.922
6,150,-152.865,-376.948
8,150,-157.323,-372.985
10,150,-161.678,-369.043
12,150,-165.909,-365.133
14,150,-169.995,-361.264
16,150,-173.919,-357.446
18,150,-177.663,-353.685
20,150,-181.212,-349.989
22,150,-184.553,-346.365
24,150,-187.672,-342.819
26,150,-190.56,-339.354
28,150,-193.204,-335.976
30,150,-195.598,-332.686
32,150,-197.733,-329.486
34,150,-199.602,-326.378
36,150,-201.198,-323.36
38,150,-202.517,-320.432
40,150,-203.552,-317.59
42,150,-204.3,-314.833
44,150,-204.755,-312.156
46,150,-204.912,-309.553
48,150,-204.769,-307.02
50,150,-204.32,-304.55
52,150,-203.561,-302.136
54,150,-202.489,-299.771
56,150,-201.1,-297.447
58,150,-199.389,-295.156
60,150,-197.352,-292.89
62,150,-194.988,-290.641
64,150,-192.292,-288.401
66,150,-189.261,-286.161
68,150,-185.895,-283.915
70,150,-182.193,-281.655
72,150,-178.153,-279.373
74,150,-173.777,-277.065
76,150,-169.068,-274.723
78,150,-164.028,-272.342
80,150,-158.664,-269.919
82,150,-152.983,-267.449
84,150,-146.993,-264.928
86,150,-140.705,-262.355
88,150,-134.132,-259.728
90,150,-127.29,-257.045
92,150,-120.195,-254.306
94,150,-112.866,-251.511
96,150,-105.327,-248.661
98,150,-97.5988,-245.757
100,150,-89.7085,-242.802
102,150,-81.6833,-239.797
104,150,-73.5523,-236.745
106,150,-65.3463,-233.65
108,150,-57.0977,-230.515
110,150,-48.8397,-227.344
112,150,-40.6065,-224.141
114,150,-32.4332,-220.911
116,150,-24.355,-217.658
118,150,-16.4074,-214.387
120,150,-8.62561,-211.103
122,150,-1.04453,-207.812
124,150,6.30173,-204.518
126,150,13.3801,-201.228
128,150,20.1586,-197.946
130,150,26.6068,-194.68
132,150,32.6961,-191.433
134,150,38.3997,-188.214
136,150,43.6928,-185.028
138,150,48.5529,-181.881
140,150,52.9599,-178.78
142,150,56.896,-175.733
144,150,60.346,-172.745
146,150,63.2973,-169.825
148,150,65.7396,-166.979
150,150,67.6653,-164.216
152,150,69.0693,-161.543
154,150,69.9489,-158.969
156,150,70.3036,-156.501
158,150,70.1354,-154.149
160,150,69.4481,-151.921
162,150,68.2479,-149.827
164,150,66.5426,-147.875
166,150,64.3419,-146.076
168,150,61.657,-144.438
170,150,58.5009,-142.972
172,150,54.8878,-141.688
174,150,50.8332,-140.595
176,150,46.3538,-139.705
178,150,41.4675,-139.027
180,150,36.1933,-138.572
-180,152,50.8917,-120.529
-178,152,44.88,-120.356
-176,152,38.5062,-120.43
-174,152,31.7927,-120.762
-172,152,24.7628,-121.361
-170,152,17.4407,-122.237
-168,152,9.85161,-123.397
-166,152,2.02162,-124.851
-164,152,-6.0223,-126.607
-162,152,-14.2523,-128.67
-160,152,-22.6397,-131.048
-158,152,-31.155,-133.746
-156,152,-39.7679,-136.768
-154,152,-48.4474,-140.116
-152,152,-57.162,-143.793
-150,152,-65.8794,-147.799
-148,152,-74.5668,-152.133
-146,152,-83.1914,-156.794
-144,152,-91.7196,-161.776
-142,152,-100.118,-167.076
-140,152,-108.354,-172.685
-138,152,-116.393,-178.594
-136,152,-124.203,-184.795
-134,152,-131.752,-191.273
-132,152,-139.01,-198.017
-130,152,-145.944,-205.01
-128,152,-152.528,-212.235
-126,152,-158.733,-219.675
-124,152,-164.533,-227.309
-122,152,-169.907,-235.116
-120,152,-174.831,-243.075
-118,152,-179.288,-251.162
-116,152,-183.261,-259.352
-114,152,-186.737,-267.621
-112,152,-189.706,-275.944
-110,152,-192.161,-284.294
-108,152,-194.098,-292.645
-106,152,-195.517,-300.972
-104,152,-196.421,-309.247
-102,152,-196.816,-317.446
-100,152,-196.713,-325.544
-98,152,-196.125,-333.514
-96,152,-195.069,-341.335
-94,152,-193.565,-348.981
-92,152,-191.638,-356.433
-90,152,-189.312,-363.668
-88,152,-186.618,-370.667
-86,152,-183.587,-377.413
-84,152,-180.253,-383.888
-82,152,-176.651,-390.078
-80,152,-172.821,-395.969
-78,152,-168.8,-401.548
-76,152,-164.63,-406.805
-74,152,-160.35,-411.731
-72,152,-156.002,-416.318
-70,152,-151.628,-420.562
-68,152,-147.268,-424.457
-66,152,-142.962,-428
-64,152,-138.75,-431.19
-62,152,-134.668,-434.027
-60,152,-130.754,-436.511
-58,152,-127.041,-438.645
-56,152,-123.561,-440.432
-54,152,-120.343,-441.876
-52,152,-117.414,-442.983
-50,152,-114.796,-443.757
-48,152,-112.51,-444.208
-46,152,-110.574,-444.341
-44,152,-109.001,-444.165
-42,152,-107.802,-443.689
-40,152,-106.983,-442.923
-38,152,-106.548,-441.875
-36,152,-106.497,-440.557
-34,152,-106.828,-438.979
-32,152,-107.533,-437.152
-30,152,-108.604,-435.087
-28,152,-110.029,-432.796
-26,152,-111.792,-430.29
-24,152,-113.877,-427.582
-22,152,-116.263,-424.683
-20,152,-118.93,-421.607
-18,152,-121.854,-418.365
-16,152,-125.009,-414.969
-14,152,-128.371,-411.434
-12,152,-131.913,-407.771
-10,152,-135.606,-403.994
-8,152,-139.422,-400.115
-6,152,-143.334,-396.147
-4,152,-147.314,-392.102
-2,152,-151.333,-387.995
0,152,-155.364,-383.836
2,152,-159.382,-379.64
4,152,-163.359,-375.416
6,152,-167.271,-371.179
8,152,-171.095,-366.938
10,152,-174.809,-362.706
12,152,-178.391,-358.492
14,152,-181.822,-354.306
16,152,-185.084,-350.16
18,152,-188.16,-346.059
20,152,-191.034,-342.014
22,152,-193.694,-338.032
24,152,-196.124,-334.118
26,152,-198.316,-330.278
28,152,-200.258,-326.517
30,152,-201.941,-322.839
32,152,-203.356,-319.246
34,152,-204.498,-315.741
36,152,-205.359,-312.323
38,152,-205.933,-308.994
40,152,-206.216,-305.751
42,152,-206.202,-302.593
44,152,-205.888,-299.518
46,152,-205.269,-296.521
48,152,-204.342,-293.598
50,152,-203.103,-290.744
52,152,-201.551,-287.954
54,152,-199.681,-285.222
56,152,-197.491,-282.541
58,152,-194.979,-279.904
60,152,-192.144,-277.305
62,152,-188.983,-274.736
64,152,-185.496,-272.19
66,152,-181.683,-269.66
68,152,-177.544,-267.139
70,152,-173.08,-264.621
72,152,-168.294,-262.098
74,152,-163.188,-259.565
76,152,-157.769,-257.017
78,152,-152.04,-254.447
80,152,-146.011,-251.852
82,152,-139.69,-249.227
84,152,-133.088,-246.569
86,152,-126.218,-243.875
88,152,-119.093,-241.141
90,152,-111.731,-238.368
92,152,-104.148,-235.553
94,152,-96.3667,-232.695
96,152,-88.4074,-229.795
98,152,-80.2944,-226.854
100,152,-72.0533,-223.871
102,152,-63.7112,-220.848
104,152,-55.2968,-217.788
106,152,-46.8402,-214.692
108,152,-38.3726,-211.562
110,152,-29.9262,-208.403
112,152,-21.534,-205.217
114,152,-13.2293,-202.008
116,152,-5.04618,-198.779
118,152,2.98171,-195.535
120,152,10.8207,-192.279
122,152,18.4375,-189.018
124,152,25.7997,-185.755
126,152,32.8758,-182.495
128,152,39.6352,-179.244
130,152,46.0489,-176.007
132,152,52.0896,-172.789
134,152,57.7314,-169.598
136,152,62.9507,-166.438
138,152,67.7256,-163.316
140,152,72.0367,-160.24
142,152,75.8666,-157.214
144,152,79.2003,-154.248
146,152,82.0252,-151.348
148,152,84.3311,-148.521
150,152,86.1103,-145.776
152,152,87.3571,-143.121
154,152,88.0685,-140.564
156,152,88.2436,-138.114
158,152,87.8837,-135.78
160,152,86.9921,-133.571
162,152,85.5743,-131.496
164,152,83.6376,-129.566
166,152,81.1911,-127.789
168,152,78.2456,-126.177
170,152,74.8136,-124.739
172,152,70.9091,-123.485
174,152,66.5474,-122.427
176,152,61.7451,-121.575
178,152,56.5201,-120.938
180,152,50.8917,-120.529
-180,154,65.8967,-101.856
-178,154,59.563,-101.76
-176,154,52.8558,-101.915
-174,154,45.7976,-102.33
-172,154,38.4121,-103.016
-170,154,30.7241,-103.982
-168,154,22.7594,-105.235
-166,154,14.5446,-106.785
-164,154,6.10721,-108.638
-162,154,-2.52427,-110.802
-160,154,-11.3206,-113.281
-158,154,-20.2518,-116.081
-156,154,-29.2871,-119.206
-154,154,-38.3952,-122.658
-152,154,-47.5441,-126.438
-150,154,-56.7014,-130.548
-148,154,-65.8344,-134.985
-146,154,-74.9101,-139.747
-144,154,-83.8953,-144.831
-142,154,-92.7569,-150.23
-140,154,-101.462,-155.937
-138,154,-109.978,-161.944
-136,154,-118.273,-168.24
-134,154,-126.315,-174.814
-132,154,-134.075,-181.652
-130,154,-141.522,-188.739
-128,154,-148.629,-196.058
-126,154,-155.37,-203.593
-124,154,-161.721,-211.323
-122,154,-167.657,-219.229
-120,154,-173.16,-227.288
-118,154,-178.211,-235.48
-116,154,-182.794,-243.779
-114,154,-186.897,-252.162
-112,154,-190.511,-260.605
-110,154,-193.627,-269.082
-108,154,-196.243,-277.569
-106,154,-198.358,-286.039
-104,154,-199.975,-294.467
-102,154,-201.098,-302.829
-100,154,-201.739,-311.099
-98,154,-201.908,-319.253
-96,154,-201.622,-327.268
-94,154,-200.899,-335.121
-92,154,-199.76,-342.79
-90,154,-198.23,-350.254
-88,154,-196.335,-357.493
-86,154,-194.104,-364.489
-84,154,-191.569,-371.225
-82,154,-188.762,-377.685
-80,154,-185.719,-383.854
-78,154,-182.475,-389.72
-76,154,-179.067,-395.27
-74,154,-175.532,-400.496
-72,154,-171.909,-405.387
-70,154,-168.236,-409.938
-68,154,-164.55,-414.141
-66,154,-160.888,-417.994
-64,154,-157.287,-421.492
-62,154,-153.781,-424.635
-60,154,-150.404,-427.421
-58,154,-147.186,-429.851
-56,154,-144.158,-431.928
-54,154,-141.347,-433.653
-52,154,-138.778,-435.032
-50,154,-136.472,-436.068
-48,154,-134.448,-436.767
-46,154,-132.724,-437.137
-44,154,-131.312,-437.183
-42,154,-130.223,-436.914
-40,154,-129.463,-436.339
-38,154,-129.036,-435.466
-36,154,-128.944,-434.305
-34,154,-129.184,-432.866
-32,154,-129.751,-431.16
-30,154,-130.638,-429.198
-28,154,-131.833,-426.99
-26,154,-133.324,-424.549
-24,154,-135.095,-421.886
-22,154,-137.13,-419.014
-20,154,-139.408,-415.945
-18,154,-141.91,-412.691
-16,154,-144.611,-409.266
-14,154,-147.49,-405.682
-12,154,-150.52,-401.953
-10,154,-153.678,-398.091
-8,154,-156.937,-394.109
-6,154,-160.271,-390.022
-4,154,-163.654,-385.841
-2,154,-167.061,-381.581
0,154,-170.465,-377.254
2,154,-173.843,-372.873
4,154,-177.169,-368.45
6,154,-180.421,-363.998
8,154,-183.576,-359.528
10,154,-186.612,-355.053
12,154,-189.51,-350.583
14,154,-192.251,-346.129
16,154,-194.816,-341.701
18,154,-197.19,-337.308
20,154,-199.357,-332.959
22,154,-201.304,-328.661
24,154,-203.017,-324.423
26,154,-204.486,-320.249
28,154,-205.7,-316.147
30,154,-206.649,-312.119
32,154,-207.326,-308.171
34,154,-207.723,-304.304
36,154,-207.834,-300.521
38,154,-207.652,-296.822
40,154,-207.174,-293.208
42,154,-206.394,-289.677
44,154,-205.308,-286.229
46,154,-203.914,-282.861
48,154,-202.208,-279.569
50,154,-200.188,-276.351
52,154,-197.852,-273.202
54,154,-195.199,-270.116
56,154,-192.227,-267.089
58,154,-188.935,-264.116
60,154,-185.324,-261.189
62,154,-181.394,-258.304
64,154,-177.146,-255.453
66,154,-172.581,-252.631
68,154,-167.703,-249.832
70,154,-162.514,-247.049
72,154,-157.019,-244.277
74,154,-151.224,-241.509
76,154,-145.135,-238.741
78,154,-138.761,-235.968
80,154,-132.111,-233.184
82,154,-125.195,-230.387
84,154,-118.026,-227.571
86,154,-110.619,-224.734
88,154,-102.988,-221.873
90,154,-95.1515,-218.986
92,154,-87.1283,-216.071
94,154,-78.939,-213.127
96,154,-70.606,-210.153
98,154,-62.1531,-207.148
100,154,-53.6059,-204.113
102,154,-44.991,-201.049
104,154,-36.3367,-197.956
106,154,-27.672,-194.836
108,154,-19.0273,-191.69
110,154,-10.4334,-188.522
112,154,-1.92205,-185.332
114,154,6.47479,-182.125
116,154,14.7249,-178.903
118,154,22.7961,-175.669
120,154,30.6563,-172.428
122,154,38.2742,-169.184
124,154,45.6187,-165.941
126,154,52.6601,-162.703
128,154,59.3694,-159.476
130,154,65.719,-156.264
132,154,71.6828,-153.073
134,154,77.2364,-149.908
136,154,82.3569,-146.777
138,154,87.0235,-143.684
140,154,91.2174,-140.636
142,154,94.922,-137.642
144,154,98.1225,-134.706
146,154,100.807,-131.838
148,154,102.964,-129.044
150,154,104.588,-126.333
152,154,105.671,-123.712
154,154,106.211,-121.192
156,154,106.207,-118.78
158,154,105.658,-116.486
160,154,104.569,-114.319
162,154,102.944,-112.288
164,154,100.79,-110.405
166,154,98.1156,-108.678
168,154,94.9312,-107.118
170,154,91.2488,-105.736
172,154,87.0823,-104.541
174,154,82.4465,-103.546
176,154,77.3582,-102.759
178,154,71.8352,-102.192
180,154,65.8967,-101.856
-180,156,81.0854,-82.5809
-178,156,74.4809,-82.5893
-176,156,67.4943,-82.8513
-174,156,60.1486,-83.3763
-172,156,52.4677,-84.1737
-170,156,44.4764,-85.2523
-168,156,36.2007,-86.6201
-166,156,27.6677,-88.285
-164,156,18.9049,-90.2538
-162,156,9.94129,-92.5326
-160,156,0.80613,-95.1267
-158,156,-8.47036,-98.0405
-156,156,-17.8574,-101.277
-154,156,-27.3235,-104.839
-152,156,-36.8369,-108.728
-150,156,-46.3654,-112.942
-148,156,-55.8764,-117.481
-146,156,-65.3374,-122.341
-144,156,-74.7156,-127.519
-142,156,-83.9786,-133.008
-140,156,-93.0942,-138.802
-138,156,-102.03,-144.892
-136,156,-110.756,-151.267
-134,156,-119.242,-157.916
-132,156,-127.457,-164.826
-130,156,-135.373,-171.982
-128,156,-142.965,-179.369
-126,156,-150.206,-186.969
-124,156,-157.073,-194.764
-122,156,-163.544,-202.733
-120,156,-169.6,-210.858
-118,156,-175.224,-219.115
-116,156,-180.401,-227.482
-114,156,-185.118,-235.937
-112,156,-189.366,-244.456
-110,156,-193.138,-253.015
-108,156,-196.431,-261.588
-106,156,-199.243,-270.153
-104,156,-201.577,-278.683
-102,156,-203.438,-287.156
-100,156,-204.833,-295.546
-98,156,-205.773,-303.83
-96,156,-206.273,-311.986
-94,156,-206.35,-319.99
-92,156,-206.021,-327.821
-90,156,-205.31,-335.458
-88,156,-204.239,-342.882
-86,156,-202.837,-350.074
-84,156,-201.13,-357.016
-82,156,-199.148,-363.693
-80,156,-196.924,-370.089
-78,156,-194.489,-376.19
-76,156,-191.877,-381.984
-74,156,-189.123,-387.461
-72,156,-186.259,-392.61
-70,156,-183.322,-397.423
-68,156,-180.346,-401.894
-66,156,-177.363,-406.017
-64,156,-174.407,-409.787
-62,156,-171.51,-413.202
-60,156,-168.703,-416.259
-58,156,-166.013,-418.958
-56,156,-163.469,-421.301
-54,156,-161.095,-423.287
-52,156,-158.914,-424.92
-50,156,-156.946,-426.204
-48,156,-155.21,-427.142
-46,156,-153.721,-427.741
-44,156,-152.492,-428.006
-42,156,-151.531,-427.945
-40,156,-150.847,-427.565
-38,156,-150.444,-426.874
-36,156,-150.322,-425.881
-34,156,-150.481,-424.596
-32,156,-150.918,-423.029
-30,156,-151.624,-421.19
-28,156,-152.592,-419.089
-26,156,-153.811,-416.74
-24,156,-155.266,-414.152
-22,156,-156.943,-411.339
-20,156,-158.825,-408.311
-18,156,-160.894,-405.083
-16,156,-163.128,-401.667
-14,156,-165.507,-398.075
-12,156,-168.01,-394.321
-10,156,-170.612,-390.418
-8,156,-173.292,-386.38
-6,156,-176.024,-382.219
-4,156,-178.786,-377.95
-2,156,-181.554,-373.585
0,156,-184.304,-369.138
2,156,-187.014,-364.621
4,156,-189.66,-360.048
6,156,-192.22,-355.431
8,156,-194.675,-350.782
10,156,-197.004,-346.113
12,156,-199.187,-341.436
14,156,-201.207,-336.761
16,156,-203.047,-332.098
18,156,-204.69,-327.459
20,156,-206.123,-322.851
22,156,-207.331,-318.283
24,156,-208.302,-313.764
26,156,-209.026,-309.299
28,156,-209.491,-304.894
30,156,-209.689,-300.557
32,156,-209.611,-296.29
34,156,-209.251,-292.097
36,156,-208.602,-287.982
38,156,-207.658,-283.946
40,156,-206.414,-279.99
42,156,-204.867,-276.115
44,156,-203.013,-272.32
46,156,-200.85,-268.603
48,156,-198.375,-264.964
50,156,-195.587,-261.4
52,156,-192.485,-257.907
54,156,-189.068,-254.481
56,156,-185.336,-251.12
58,156,-181.291,-247.817
60,156,-176.934,-244.569
62,156,-172.267,-241.371
64,156,-167.292,-238.216
66,156,-162.014,-235.101
68,156,-156.436,-232.018
70,156,-150.565,-228.964
72,156,-144.406,-225.933
74,156,-137.967,-222.919
76,156,-131.257,-219.918
78,156,-124.285,-216.925
80,156,-117.063,-213.936
82,156,-109.602,-210.947
84,156,-101.918,-207.953
86,156,-94.0245,-204.952
88,156,-85.9392,-201.941
90,156,-77.6801,-198.916
92,156,-69.2669,-195.877
94,156,-60.7206,-192.821
96,156,-52.0639,-189.747
98,156,-43.3206,-186.654
100,156,-34.5159,-183.542
102,156,-25.676,-180.411
104,156,-16.8284,-177.261
106,156,-8.00136,-174.093
108,156,0.775998,-170.908
110,156,9.47393,-167.708
112,156,18.0622,-164.494
114,156,26.5104,-161.27
116,156,34.7877,-158.036
118,156,42.8638,-154.798
120,156,50.7084,-151.557
122,156,58.2916,-148.318
124,156,65.5843,-145.084
126,156,72.5583,-141.859
128,156,79.1863,-138.649
130,156,85.4421,-135.458
132,156,91.3012,-132.291
134,156,96.7402,-129.153
136,156,101.738,-126.052
138,156,106.274,-122.992
140,156,110.33,-119.981
142,156,113.892,-117.025
144,156,116.943,-114.131
146,156,119.474,-111.307
148,156,121.473,-108.56
150,156,122.933,-105.899
152,156,123.849,-103.333
154,156,124.216,-100.869
156,156,124.034,-98.5164
158,156,123.303,-96.2851
160,156,122.026,-94.1845
162,156,120.206,-92.2241
164,156,117.852,-90.4139
166,156,114.97,-88.7641
168,156,111.571,-87.285
170,156,107.667,-85.987
172,156,103.271,-84.8806
174,156,98.3977,-83.9763
176,156,93.0636,-83.2846
178,156,87.2865,-82.816
180,156,81.0854,-82.5809
-180,158,96.3285,-62.7398
-178,158,89.5072,-62.8801
-176,158,82.2989,-63.2757
-174,158,74.7262,-63.9358
-172,158,66.8129,-64.8689
-170,158,58.584,-66.0834
-168,158,50.0653,-67.5869
-166,158,41.2836,-69.3865
-164,158,32.2667,-71.4885
-162,158,23.0432,-73.8984
-160,158,13.6423,-76.6209
-158,158,4.09401,-79.6598
-156,158,-5.57114,-83.0178
-154,158,-15.3221,-86.6966
-152,158,-25.1275,-90.6967
-150,158,-34.9556,-95.0175
-148,158,-44.7744,-99.6572
-146,158,-54.5521,-104.612
-144,158,-64.2569,-109.879
-142,158,-73.857,-115.45
-140,158,-83.3211,-121.32
-138,158,-92.6187,-127.478
-136,158,-101.719,-133.917
-134,158,-110.594,-140.622
-132,158,-119.215,-147.583
-130,158,-127.554,-154.786
-128,158,-135.587,-162.213
-126,158,-143.289,-169.85
-124,158,-150.637,-177.678
-122,158,-157.61,-185.679
-120,158,-164.192,-193.833
-118,158,-170.363,-202.119
-116,158,-176.112,-210.516
-114,158,-181.425,-219.001
-112,158,-186.293,-227.553
-110,158,-190.711,-236.148
-108,158,-194.672,-244.762
-106,158,-198.177,-253.373
-104,158,-201.227,-261.956
-102,158,-203.825,-270.489
-100,158,-205.979,-278.947
-98,158,-207.698,-287.309
-96,158,-208.993,-295.551
-94,158,-209.88,-303.652
-92,158,-210.376,-311.591
-90,158,-210.499,-319.347
-88,158,-210.271,-326.901
-86,158,-209.716,-334.234
-84,158,-208.858,-341.328
-82,158,-207.724,-348.168
-80,158,-206.343,-354.737
-78,158,-204.742,-361.022
-76,158,-202.952,-367.01
-74,158,-201.004,-372.689
-72,158,-198.927,-378.049
-70,158,-196.754,-383.081
-68,158,-194.514,-387.776
-66,158,-192.239,-392.129
-64,158,-189.956,-396.133
-62,158,-187.696,-399.785
-60,158,-185.486,-403.082
-58,158,-183.351,-406.022
-56,158,-181.317,-408.604
-54,158,-179.406,-410.829
-52,158,-177.638,-412.698
-50,158,-176.034,-414.214
-48,158,-174.608,-415.38
-46,158,-173.376,-416.201
-44,158,-172.349,-416.681
-42,158,-171.536,-416.826
-40,158,-170.945,-416.644
-38,158,-170.58,-416.142
-36,158,-170.443,-415.328
-34,158,-170.533,-414.21
-32,158,-170.848,-412.798
-30,158,-171.382,-411.103
-28,158,-172.129,-409.133
-26,158,-173.078,-406.901
-24,158,-174.219,-404.418
-22,158,-175.538,-401.695
-20,158,-177.02,-398.744
-18,158,-178.65,-395.577
-16,158,-180.41,-392.208
-14,158,-182.281,-388.649
-12,158,-184.243,-384.913
-10,158,-186.277,-381.013
-8,158,-188.362,-376.963
-6,158,-190.476,-372.775
-4,158,-192.598,-368.464
-2,158,-194.707,-364.042
0,158,-196.781,-359.523
2,158,-198.799,-354.92
4,158,-200.741,-350.246
6,158,-202.587,-345.513
8,158,-204.317,-340.733
10,158,-205.913,-335.92
12,158,-207.357,-331.083
14,158,-208.632,-326.235
16,158,-209.721,-321.387
18,158,-210.611,-316.547
20,158,-211.286,-311.726
22,158,-211.735,-306.932
24,158,-211.946,-302.174
26,158,-211.906,-297.459
28,158,-211.607,-292.795
30,158,-211.041,-288.185
32,158,-210.198,-283.637
34,158,-209.072,-279.154
36,158,-207.657,-274.741
38,158,-205.948,-270.399
40,158,-203.941,-266.131
42,158,-201.631,-261.938
44,158,-199.017,-257.821
46,158,-196.096,-253.78
48,158,-192.867,-249.814
50,158,-189.329,-245.921
52,158,-185.482,-242.1
54,158,-181.327,-238.348
56,158,-176.865,-234.662
58,158,-172.098,-231.039
60,158,-167.03,-227.474
62,158,-161.664,-223.965
64,158,-156.003,-220.507
66,158,-150.055,-217.095
68,158,-143.824,-213.725
70,158,-137.318,-210.392
72,158,-130.544,-207.092
74,158,-123.513,-203.82
76,158,-116.234,-200.573
78,158,-108.719,-197.344
80,158,-100.98,-194.132
82,158,-93.0307,-190.931
84,158,-84.8867,-187.739
86,158,-76.5641,-184.551
88,158,-68.0805,-181.366
90,158,-59.4549,-178.18
92,158,-50.7073,-174.992
94,158,-41.8592,-171.798
96,158,-32.9331,-168.599
98,158,-23.9527,-165.392
100,158,-14.9428,-162.177
102,158,-5.92915,-158.953
