Phi[deg],Theta[deg],re(rETheta)[mV],im(rETheta)[mV]
104,78,485.204,229.473
106,78,480.968,233.739
108,78,476.822,237.377
110,78,472.802,240.379
112,78,468.941,242.736
114,78,465.268,244.44
116,78,461.812,245.483
118,78,458.601,245.859
120,78,455.657,245.56
122,78,453,244.581
124,78,450.646,242.917
126,78,448.608,240.564
128,78,446.894,237.518
130,78,445.506,233.777
132,78,444.445,229.338
134,78,443.704,224.203
136,78,443.272,218.371
138,78,443.135,211.847
140,78,443.27,204.633
142,78,443.653,196.736
144,78,444.255,188.165
146,78,445.041,178.93
148,78,445.973,169.042
150,78,447.008,158.518
152,78,448.103,147.375
154,78,449.208,135.632
156,78,450.274,123.313
158,78,451.249,110.442
160,78,452.078,97.0486
162,78,452.709,83.1625
164,78,453.087,68.8173
166,78,453.159,54.0492
168,78,452.872,38.8966
170,78,452.177,23.4003
172,78,451.024,7.60355
174,78,449.369,-8.44873
176,78,447.17,-24.7097
178,78,444.389,-41.1309
180,78,440.994,-57.6628
-180,80,426.943,-75.9375
-178,80,422.208,-92.0529
-176,80,416.843,-108.145
-174,80,410.833,-124.164
-172,80,404.172,-140.06
-170,80,396.856,-155.787
-168,80,388.889,-171.295
-166,80,380.281,-186.54
-164,80,371.046,-201.476
-162,80,361.203,-216.064
-160,80,350.78,-230.263
-158,80,339.805,-244.038
-156,80,328.316,-257.354
-154,80,316.35,-270.184
-152,80,303.953,-282.502
-150,80,291.171,-294.286
-148,80,278.055,-305.519
-146,80,264.657,-316.189
-144,80,251.031,-326.287
-142,80,237.234,-335.809
-140,80,223.321,-344.758
-138,80,209.348,-353.137
-136,80,195.371,-360.956
-134,80,181.445,-368.23
-132,80,167.621,-374.977
-130,80,153.951,-381.217
-128,80,140.481,-386.975
-126,80,127.258,-392.28
-124,80,114.321,-397.161
-122,80,101.708,-401.652
-120,80,89.4546,-405.786
-118,80,77.5898,-409.598
-116,80,66.1403,-413.126
-114,80,55.1288,-416.405
-112,80,44.5742,-419.473
-110,80,34.4925,-422.364
-108,80,24.8961,-425.115
-106,80,15.795,-427.759
-104,80,7.19661,-430.328
-102,80,-0.89375,-432.852
-100,80,-8.4723,-435.358
-98,80,-15.5365,-437.872
-96,80,-22.0847,-440.416
-94,80,-28.1156,-443.011
-92,80,-33.628,-445.671
-90,80,-38.6206,-448.41
-88,80,-43.0913,-451.24
-86,80,-47.0375,-454.165
-84,80,-50.4555,-457.191
-82,80,-53.3407,-460.317
-80,80,-55.6872,-463.541
-78,80,-57.4882,-466.858
-76,80,-58.7359,-470.258
-74,80,-59.4214,-473.731
-72,80,-59.5354,-477.262
-70,80,-59.0678,-480.835
-68,80,-58.0086,-484.431
-66,80,-56.3479,-488.029
-64,80,-54.0761,-491.606
-62,80,-51.1846,-495.137
-60,80,-47.6658,-498.597
-58,80,-43.514,-501.957
-56,80,-38.7249,-505.189
-54,80,-33.2968,-508.263
-52,80,-27.2305,-511.148
-50,80,-20.5295,-513.815
-48,80,-13.2003,-516.231
-46,80,-5.25254,-518.367
-44,80,3.30067,-520.19
-42,80,12.443,-521.673
-40,80,22.1547,-522.783
-38,80,32.4127,-523.494
-36,80,43.1907,-523.779
-34,80,54.4594,-523.61
-32,80,66.1867,-522.964
-30,80,78.3377,-521.819
-28,80,90.8754,-520.154
-26,80,103.761,-517.951
-24,80,116.953,-515.193
-22,80,130.41,-511.868
-20,80,144.089,-507.963
-18,80,157.947,-503.472
-16,80,171.941,-498.386
-14,80,186.026,-492.705
-12,80,200.16,-486.426
-10,80,214.302,-479.552
-8,80,228.411,-472.089
-6,80,242.448,-464.043
-4,80,256.376,-455.424
-2,80,270.159,-446.245
0,80,283.765,-436.519
2,80,297.163,-426.264
4,80,310.324,-415.498
6,80,323.223,-404.242
8,80,335.835,-392.517
10,80,348.139,-380.346
12,80,360.118,-367.754
14,80,371.753,-354.768
16,80,383.031,-341.412
18,80,393.939,-327.715
20,80,404.467,-313.703
22,80,414.604,-299.405
24,80,424.343,-284.849
26,80,433.678,-270.063
28,80,442.603,-255.075
30,80,451.113,-239.913
32,80,459.204,-224.606
34,80,466.873,-209.181
36,80,474.116,-193.664
38,80,480.931,-178.084
40,80,487.315,-162.466
42,80,493.265,-146.837
44,80,498.779,-131.224
46,80,503.854,-115.651
48,80,508.49,-100.145
50,80,512.684,-84.7294
52,80,516.436,-69.4303
54,80,519.745,-54.2721
56,80,522.61,-39.2792
58,80,525.034,-24.4759
60,80,527.017,-9.88601
62,80,528.564,4.46653
64,80,529.679,18.5583
66,80,530.367,32.366
68,80,530.636,45.8667
70,80,530.496,59.0379
72,80,529.957,71.8574
74,80,529.033,84.3036
76,80,527.739,96.3552
78,80,526.091,107.992
80,80,524.109,119.193
82,80,521.812,129.94
84,80,519.225,140.213
86,80,516.372,149.995
88,80,513.278,159.27
90,80,509.973,168.019
92,80,506.484,176.229
94,80,502.843,183.883
96,80,499.081,190.969
98,80,495.23,197.473
100,80,491.323,203.383
102,80,487.394,208.687
104,80,483.474,213.375
106,80,479.597,217.436
108,80,475.794,220.86
110,80,472.096,223.64
112,80,468.531,225.767
114,80,465.129,227.234
116,80,461.913,228.034
118,80,458.907,228.161
120,80,456.131,227.61
122,80,453.601,226.377
124,80,451.331,224.457
126,80,449.331,221.848
128,80,447.607,218.548
130,80,446.16,214.557
132,80,444.988,209.874
134,80,444.083,204.503
136,80,443.434,198.446
138,80,443.025,191.709
140,80,442.836,184.297
142,80,442.843,176.219
144,80,443.015,167.486
146,80,443.322,158.111
148,80,443.727,148.108
150,80,444.19,137.494
152,80,444.669,126.289
154,80,445.121,114.514
156,80,445.497,102.194
158,80,445.751,89.3571
160,80,445.833,76.0314
162,80,445.695,62.2493
164,80,445.287,48.0452
166,80,444.561,33.4559
168,80,443.471,18.5205
170,80,441.97,3.27991
172,80,440.017,-12.2227
174,80,437.572,-27.9426
176,80,434.599,-43.8335
178,80,431.066,-59.848
180,80,426.943,-75.9375
-180,82,412.176,-94.281
-178,82,406.732,-109.876
-176,82,400.696,-125.415
-174,82,394.059,-140.851
-172,82,386.817,-156.136
-170,82,378.971,-171.225
-168,82,370.529,-186.074
-166,82,361.502,-200.64
-164,82,351.907,-214.882
-162,82,341.765,-228.761
-160,82,331.103,-242.243
-158,82,319.952,-255.295
-156,82,308.348,-267.886
-154,82,296.329,-279.992
-152,82,283.938,-291.591
-150,82,271.22,-302.664
-148,82,258.223,-313.198
-146,82,244.998,-323.183
-144,82,231.595,-332.615
-142,82,218.066,-341.491
-140,82,204.463,-349.815
-138,82,190.84,-357.595
-136,82,177.246,-364.843
-134,82,163.732,-371.573
-132,82,150.346,-377.805
-130,82,137.134,-383.561
-128,82,124.139,-388.867
-126,82,111.401,-393.75
-124,82,98.9576,-398.242
-122,82,86.8423,-402.373
-120,82,75.0854,-406.178
-118,82,63.7135,-409.691
-116,82,52.7497,-412.947
-114,82,42.2137,-415.982
-112,82,32.1218,-418.832
-110,82,22.4874,-421.529
-108,82,13.3208,-424.108
-106,82,4.6301,-426.601
-104,82,-3.57898,-429.038
-102,82,-11.3025,-431.447
-100,82,-18.5378,-433.853
-98,82,-25.2836,-436.281
-96,82,-31.539,-438.751
-94,82,-37.3036,-441.281
-92,82,-42.5767,-443.886
-90,82,-47.3577,-446.578
-88,82,-51.6452,-449.365
-86,82,-55.4368,-452.254
-84,82,-58.7296,-455.247
-82,82,-61.5192,-458.344
-80,82,-63.8003,-461.543
-78,82,-65.5666,-464.836
-76,82,-66.8104,-468.217
-74,82,-67.5233,-471.672
-72,82,-67.6962,-475.189
-70,82,-67.3192,-478.752
-68,82,-66.3825,-482.342
-66,82,-64.8757,-485.939
-64,82,-62.7893,-489.522
-62,82,-60.1141,-493.067
-60,82,-56.8419,-496.548
-58,82,-52.9658,-499.94
-56,82,-48.4805,-503.216
-54,82,-43.3829,-506.346
-52,82,-37.6717,-509.303
-50,82,-31.3484,-512.057
-48,82,-24.4172,-514.578
-46,82,-16.8849,-516.837
-44,82,-8.76174,-518.804
-42,82,-0.0606922,-520.451
-40,82,9.20195,-521.748
-38,82,19.0068,-522.669
-36,82,29.3314,-523.186
-34,82,40.1505,-523.275
-32,82,51.4357,-522.91
-30,82,63.1565,-522.069
-28,82,75.2796,-520.732
-26,82,87.7698,-518.879
-24,82,100.59,-516.493
-22,82,113.702,-513.561
-20,82,127.066,-510.068
-18,82,140.641,-506.005
-16,82,154.387,-501.363
-14,82,168.262,-496.139
-12,82,182.225,-490.329
-10,82,196.235,-483.932
-8,82,210.254,-476.951
-6,82,224.242,-469.391
-4,82,238.161,-461.259
-2,82,251.976,-452.565
0,82,265.653,-443.321
2,82,279.159,-433.54
4,82,292.463,-423.239
6,82,305.538,-412.437
8,82,318.358,-401.152
10,82,330.897,-389.406
12,82,343.134,-377.223
14,82,355.05,-364.626
16,82,366.626,-351.641
18,82,377.846,-338.294
20,82,388.697,-324.612
22,82,399.167,-310.623
24,82,409.243,-296.354
26,82,418.917,-281.834
28,82,428.181,-267.093
30,82,437.027,-252.157
32,82,445.45,-237.057
34,82,453.445,-221.821
36,82,461.006,-206.477
38,82,468.131,-191.054
40,82,474.815,-175.58
42,82,481.058,-160.082
44,82,486.855,-144.587
46,82,492.207,-129.124
48,82,497.112,-113.719
50,82,501.569,-98.3991
52,82,505.579,-83.1896
54,82,509.143,-68.117
56,82,512.262,-53.2069
58,82,514.94,-38.4846
60,82,517.181,-23.9753
62,82,518.988,-9.70351
64,82,520.369,4.30629
66,82,521.331,18.0301
68,82,521.884,31.4444
70,82,522.037,44.526
72,82,521.802,57.2523
74,82,521.195,69.6009
76,82,520.23,81.5505
78,82,518.924,93.0798
80,82,517.296,104.169
82,82,515.367,114.797
84,82,513.159,124.946
86,82,510.695,134.598
88,82,508.001,143.735
90,82,505.102,152.34
92,82,502.026,160.398
94,82,498.802,167.893
96,82,495.457,174.812
98,82,492.022,181.141
100,82,488.527,186.868
102,82,485.001,191.981
104,82,481.473,196.469
106,82,477.974,200.323
108,82,474.53,203.533
110,82,471.17,206.091
112,82,467.918,207.989
114,82,464.798,209.221
116,82,461.833,209.781
118,82,459.042,209.663
120,82,456.44,208.865
122,82,454.043,207.381
124,82,451.86,205.212
126,82,449.899,202.354
128,82,448.163,198.809
130,82,446.652,194.577
132,82,445.361,189.662
134,82,444.283,184.067
136,82,443.406,177.797
138,82,442.712,170.861
140,82,442.183,163.267
142,82,441.793,155.025
144,82,441.517,146.149
146,82,441.322,136.654
148,82,441.176,126.556
150,82,441.041,115.875
152,82,440.878,104.633
154,82,440.648,92.8528
156,82,440.306,80.5611
158,82,439.81,67.7865
160,82,439.116,54.5599
162,82,438.179,40.9145
164,82,436.956,26.8857
166,82,435.404,12.511
168,82,433.482,-2.1703
170,82,431.151,-17.1168
172,82,428.373,-32.2856
174,82,425.116,-47.6324
176,82,421.348,-63.1117
178,82,417.042,-78.6769
180,82,412.176,-94.281
-180,84,396.718,-112.642
-178,84,390.556,-127.675
-176,84,383.844,-142.619
-174,84,376.577,-157.428
-172,84,368.755,-172.06
-170,84,360.383,-186.471
-168,84,351.472,-200.619
-166,84,342.035,-214.465
-164,84,332.092,-227.973
-162,84,321.665,-241.107
-160,84,310.783,-253.835
-158,84,299.477,-266.128
-156,84,287.781,-277.962
-154,84,275.733,-289.313
-152,84,263.376,-300.163
-150,84,250.752,-310.499
-148,84,237.906,-320.309
-146,84,224.885,-329.588
-144,84,211.738,-338.332
-142,84,198.512,-346.544
-140,84,185.256,-354.23
-138,84,172.016,-361.398
-136,84,158.841,-368.063
-134,84,145.775,-374.242
-132,84,132.862,-379.954
-130,84,120.142,-385.223
-128,84,107.654,-390.074
-126,84,95.4347,-394.536
-124,84,83.5158,-398.639
-122,84,71.9272,-402.415
-120,84,60.6951,-405.895
-118,84,49.8426,-409.115
-116,84,39.3894,-412.107
-114,84,29.3521,-414.906
-112,84,19.7444,-417.545
-110,84,10.5771,-420.057
-108,84,1.8586,-422.473
-106,84,-6.40505,-424.824
-104,84,-14.2096,-427.137
-102,84,-21.5525,-429.439
-100,84,-28.4323,-431.754
-98,84,-34.8486,-434.102
-96,84,-40.8012,-436.504
-94,84,-46.2905,-438.976
-92,84,-51.3166,-441.53
-90,84,-55.8791,-444.177
-88,84,-59.9771,-446.924
-86,84,-63.609,-449.778
-84,84,-66.7721,-452.739
-82,84,-69.4625,-455.806
-80,84,-71.6754,-458.976
-78,84,-73.4047,-462.243
-76,84,-74.6434,-465.598
-74,84,-75.3834,-469.031
-72,84,-75.6159,-472.527
-70,84,-75.3312,-476.071
-68,84,-74.5196,-479.646
-66,84,-73.1708,-483.233
-64,84,-71.2751,-486.811
-62,84,-68.8228,-490.357
-60,84,-65.8053,-493.849
-58,84,-62.2146,-497.261
-56,84,-58.0446,-500.567
-54,84,-53.2904,-503.742
-52,84,-47.9492,-506.757
-50,84,-42.0203,-509.585
-48,84,-35.5054,-512.198
-46,84,-28.4089,-514.569
-44,84,-20.7377,-516.669
-42,84,-12.5016,-518.469
-40,84,-3.71336,-519.944
-38,84,5.61148,-521.066
-36,84,15.4544,-521.809
-34,84,25.7941,-522.149
-32,84,36.6066,-522.06
-30,84,47.8652,-521.521
-28,84,59.5411,-520.511
-26,84,71.6029,-519.009
-24,84,84.0176,-516.998
-22,84,96.7503,-514.462
-20,84,109.765,-511.387
-18,84,123.023,-507.761
-16,84,136.488,-503.574
-14,84,150.119,-498.82
-12,84,163.878,-493.492
-10,84,177.726,-487.589
-8,84,191.624,-481.109
-6,84,205.533,-474.056
-4,84,219.416,-466.433
-2,84,233.236,-458.249
0,84,246.958,-449.511
2,84,260.548,-440.232
4,84,273.974,-430.425
6,84,287.205,-420.106
8,84,300.212,-409.293
10,84,312.968,-398.005
12,84,325.449,-386.263
14,84,337.63,-374.091
16,84,349.492,-361.512
18,84,361.014,-348.551
20,84,372.179,-335.235
22,84,382.972,-321.591
24,84,393.378,-307.647
26,84,403.386,-293.431
28,84,412.984,-278.973
30,84,422.163,-264.301
32,84,430.916,-249.446
34,84,439.235,-234.436
36,84,447.114,-219.302
38,84,454.549,-204.073
40,84,461.537,-188.778
42,84,468.074,-173.446
44,84,474.159,-158.107
46,84,479.791,-142.788
48,84,484.969,-127.519
50,84,489.696,-112.328
52,84,493.971,-97.2408
54,84,497.798,-82.2861
56,84,501.18,-67.4903
58,84,504.122,-52.8798
60,84,506.63,-38.4808
62,84,508.71,-24.3187
64,84,510.37,-10.4188
66,84,511.619,3.19431
68,84,512.469,16.4963
70,84,512.93,29.4636
72,84,513.016,42.0729
74,84,512.741,54.3017
76,84,512.122,66.1279
78,84,511.176,77.5301
80,84,509.922,88.4876
82,84,508.379,98.9805
84,84,506.57,108.989
86,84,504.516,118.495
88,84,502.24,127.481
90,84,499.769,135.93
92,84,497.126,143.825
94,84,494.337,151.152
96,84,491.43,157.895
98,84,488.43,164.042
100,84,485.365,169.58
102,84,482.26,174.497
104,84,479.142,178.782
106,84,476.037,182.426
108,84,472.968,185.42
110,84,469.959,187.755
112,84,467.032,189.425
114,84,464.207,190.424
116,84,461.501,190.746
118,84,458.932,190.388
120,84,456.511,189.346
122,84,454.25,187.62
124,84,452.156,185.207
126,84,450.233,182.109
128,84,448.484,178.328
130,84,446.904,173.867
132,84,445.489,168.73
134,84,444.23,162.924
136,84,443.112,156.457
138,84,442.121,149.338
140,84,441.237,141.578
142,84,440.436,133.192
144,84,439.692,124.193
146,84,438.976,114.599
148,84,438.258,104.43
150,84,437.503,93.7066
152,84,436.676,82.453
154,84,435.74,70.6949
156,84,434.656,58.4602
158,84,433.386,45.7791
160,84,431.891,32.6839
162,84,430.132,19.2089
164,84,428.071,5.39039
166,84,425.67,-8.73354
168,84,422.895,-23.1231
170,84,419.713,-37.7369
172,84,416.092,-52.5323
174,84,412.005,-67.4655
176,84,407.427,-82.4919
178,84,402.337,-97.5661
180,84,396.718,-112.642
-180,86,380.591,-130.971
-178,86,373.71,-145.399
-176,86,366.323,-159.707
-174,86,358.428,-173.85
-172,86,350.032,-187.787
-170,86,341.143,-201.479
-168,86,331.773,-214.888
-166,86,321.94,-227.978
-164,86,311.665,-240.715
-162,86,300.973,-253.068
-160,86,289.891,-265.008
-158,86,278.452,-276.512
-156,86,266.69,-287.557
-154,86,254.642,-298.125
-152,86,242.347,-308.202
-150,86,229.847,-317.776
-148,86,217.184,-326.841
-146,86,204.402,-335.393
-144,86,191.545,-343.434
-142,86,178.657,-350.967
-140,86,165.782,-358.001
-138,86,152.962,-364.548
-136,86,140.241,-370.623
-134,86,127.658,-376.245
-132,86,115.251,-381.433
-130,86,103.057,-386.213
-128,86,91.1101,-390.61
-126,86,79.4404,-394.652
-124,86,68.0765,-398.37
-122,86,57.0436,-401.794
-120,86,46.3641,-404.956
-118,86,36.0571,-407.889
-116,86,26.139,-410.625
-114,86,16.6234,-413.195
-112,86,7.52125,-415.633
-110,86,-1.15908,-417.968
-108,86,-9.41132,-420.231
-106,86,-17.2312,-422.448
-104,86,-24.6159,-424.646
-102,86,-31.5642,-426.85
-100,86,-38.0758,-429.08
-98,86,-44.151,-431.356
-96,86,-49.7906,-433.697
-94,86,-54.9953,-436.114
-92,86,-59.7658,-438.622
-90,86,-64.1024,-441.228
-88,86,-68.0045,-443.938
-86,86,-71.4709,-446.757
-84,86,-74.4993,-449.685
-82,86,-77.0863,-452.721
-80,86,-79.2275,-455.861
-78,86,-80.9173,-459.098
-76,86,-82.1491,-462.423
-74,86,-82.9152,-465.827
-72,86,-83.2072,-469.294
-70,86,-83.0157,-472.812
-68,86,-82.3312,-476.364
-66,86,-81.1436,-479.93
-64,86,-79.4429,-483.493
-62,86,-77.2193,-487.03
-60,86,-74.4634,-490.52
-58,86,-71.1668,-493.939
-56,86,-67.322,-497.264
-54,86,-62.923,-500.469
-52,86,-57.965,-503.53
-50,86,-52.4455,-506.419
-48,86,-46.3638,-509.112
-46,86,-39.7214,-511.582
-44,86,-32.5224,-513.802
-42,86,-24.7731,-515.746
-40,86,-16.4827,-517.387
-38,86,-7.66294,-518.7
-36,86,1.67173,-519.66
-34,86,11.5042,-520.243
-32,86,21.8147,-520.425
-30,86,32.5809,-520.182
-28,86,43.7781,-519.495
-26,86,55.3793,-518.342
-24,86,67.3554,-516.706
-22,86,79.6754,-514.568
-20,86,92.3065,-511.914
-18,86,105.214,-508.73
-16,86,118.364,-505.005
-14,86,131.718,-500.729
-12,86,145.24,-495.895
-10,86,158.892,-490.498
-8,86,172.636,-484.534
-6,86,186.435,-478.005
-4,86,200.25,-470.91
-2,86,214.045,-463.255
0,86,227.784,-455.046
2,86,241.431,-446.292
4,86,254.952,-437.005
6,86,268.313,-427.197
8,86,281.485,-416.884
10,86,294.436,-406.083
12,86,307.139,-394.815
14,86,319.568,-383.099
16,86,331.697,-370.959
18,86,343.504,-358.418
20,86,354.969,-345.503
22,86,366.072,-332.24
24,86,376.796,-318.656
26,86,387.127,-304.781
28,86,397.05,-290.642
30,86,406.554,-276.272
32,86,415.629,-261.698
34,86,424.266,-246.952
36,86,432.459,-232.065
38,86,440.202,-217.066
40,86,447.49,-201.987
42,86,454.322,-186.859
44,86,460.694,-171.711
46,86,466.607,-156.573
48,86,472.062,-141.476
50,86,477.061,-126.447
52,86,481.606,-111.517
54,86,485.702,-96.7142
56,86,489.353,-82.0656
58,86,492.567,-67.599
60,86,495.351,-53.3416
62,86,497.712,-39.3196
64,86,499.662,-25.559
66,86,501.21,-12.0851
68,86,502.369,1.07724
70,86,503.151,13.9038
72,86,503.571,26.3711
74,86,503.644,38.4559
76,86,503.387,50.136
78,86,502.817,61.3896
80,86,501.952,72.1956
82,86,500.813,82.5338
84,86,499.419,92.3844
86,86,497.792,101.729
88,86,495.954,110.549
90,86,493.927,118.827
92,86,491.734,126.547
94,86,489.4,133.693
96,86,486.947,140.252
98,86,484.399,146.208
100,86,481.78,151.55
102,86,479.112,156.265
104,86,476.418,160.343
106,86,473.72,163.773
108,86,471.039,166.549
110,86,468.393,168.661
112,86,465.801,170.103
114,86,463.279,170.869
116,86,460.842,170.957
118,86,458.5,170.362
120,86,456.265,169.083
122,86,454.143,167.119
124,86,452.139,164.472
126,86,450.254,161.143
128,86,448.488,157.136
130,86,446.836,152.457
132,86,445.29,147.112
134,86,443.842,141.11
136,86,442.476,134.46
138,86,441.176,127.175
140,86,439.924,119.269
142,86,438.697,110.757
144,86,437.471,101.657
146,86,436.218,91.9877
148,86,434.911,81.7717
150,86,433.518,71.0323
152,86,432.008,59.7953
154,86,430.347,48.0884
156,86,428.502,35.9412
158,86,426.439,23.3855
160,86,424.124,10.4549
162,86,421.524,-2.81517
164,86,418.607,-16.3877
166,86,415.341,-30.2239
168,86,411.698,-44.2839
170,86,407.65,-58.5263
172,86,403.174,-72.9088
174,86,398.246,-87.3883
176,86,392.849,-101.921
178,86,386.968,-116.463
180,86,380.591,-130.971
-180,88,363.821,-149.214
-178,88,356.225,-162.999
-176,88,348.168,-176.63
-174,88,339.655,-190.068
-172,88,330.695,-203.273
-170,88,321.301,-216.21
-168,88,311.488,-228.843
-166,88,301.277,-241.141
-164,88,290.691,-253.074
-162,88,279.755,-264.613
-160,88,268.498,-275.736
-158,88,256.953,-286.422
-156,88,245.152,-296.652
-154,88,233.133,-306.412
-152,88,220.932,-315.691
-150,88,208.588,-324.483
-148,88,196.141,-332.784
-146,88,183.632,-340.594
-144,88,171.099,-347.917
-142,88,158.584,-354.76
-140,88,146.125,-361.133
-138,88,133.76,-367.051
-136,88,121.528,-372.53
-134,88,109.462,-377.59
-132,88,97.5958,-382.253
-130,88,85.961,-386.544
-128,88,74.5861,-390.488
-126,88,63.4973,-394.115
-124,88,52.7181,-397.452
-122,88,42.2695,-400.53
-120,88,32.1694,-403.381
-118,88,22.4336,-406.034
-116,88,13.0749,-408.521
-114,88,4.10369,-410.872
-112,88,-4.47176,-413.117
-110,88,-12.6454,-415.285
-108,88,-20.4131,-417.402
-106,88,-27.7722,-419.495
-104,88,-34.7216,-421.587
-102,88,-41.2611,-423.699
-100,88,-47.3914,-425.853
-98,88,-53.1137,-428.064
-96,88,-58.4293,-430.348
-94,88,-63.3397,-432.718
-92,88,-67.8459,-435.183
-90,88,-71.9486,-437.751
-88,88,-75.6476,-440.426
-86,88,-78.9422,-443.211
-84,88,-81.8303,-446.107
-82,88,-84.3092,-449.11
-80,88,-86.3747,-452.217
-78,88,-88.0218,-455.42
-76,88,-89.2443,-458.711
-74,88,-90.035,-462.08
-72,88,-90.3858,-465.513
-70,88,-90.2878,-468.997
-68,88,-89.7317,-472.515
-66,88,-88.7076,-476.052
-64,88,-87.2054,-479.589
-62,88,-85.2151,-483.105
-60,88,-82.7269,-486.582
-58,88,-79.7317,-489.996
-56,88,-76.2209,-493.327
-54,88,-72.1872,-496.55
-52,88,-67.6244,-499.643
-50,88,-62.5277,-502.582
-48,88,-56.8941,-505.341
-46,88,-50.7226,-507.897
-44,88,-44.0139,-510.224
-42,88,-36.7714,-512.298
-40,88,-29.0004,-514.094
-38,88,-20.7088,-515.588
-36,88,-11.9071,-516.755
-34,88,-2.60795,-517.572
-32,88,7.17307,-518.015
-30,88,17.4181,-518.062
-28,88,28.1068,-517.692
-26,88,39.2165,-516.884
-24,88,50.7221,-515.618
-22,88,62.5967,-513.878
-20,88,74.8111,-511.645
-18,88,87.3345,-508.905
-16,88,100.134,-505.645
-14,88,113.177,-501.854
-12,88,126.427,-497.52
-10,88,139.849,-492.638
-8,88,153.406,-487.202
-6,88,167.06,-481.209
-4,88,180.775,-474.657
-2,88,194.512,-467.548
0,88,208.235,-459.887
2,88,221.908,-451.679
4,88,235.494,-442.933
6,88,248.957,-433.659
8,88,262.265,-423.872
10,88,275.385,-413.585
12,88,288.285,-402.817
14,88,300.936,-391.588
16,88,313.31,-379.917
18,88,325.381,-367.829
20,88,337.125,-355.347
22,88,348.519,-342.498
24,88,359.545,-329.31
26,88,370.182,-315.81
28,88,380.416,-302.028
30,88,390.232,-287.994
32,88,399.619,-273.739
34,88,408.565,-259.294
36,88,417.063,-244.691
38,88,425.106,-229.961
40,88,432.689,-215.136
42,88,439.81,-200.247
44,88,446.467,-185.327
46,88,452.66,-170.407
48,88,458.39,-155.517
50,88,463.662,-140.688
52,88,468.478,-125.951
54,88,472.846,-111.334
56,88,476.771,-96.8664
58,88,480.262,-82.5772
60,88,483.327,-68.4939
62,88,485.978,-54.6437
64,88,488.225,-41.0533
66,88,490.082,-27.7485
68,88,491.56,-14.7547
70,88,492.674,-2.09649
72,88,493.44,10.202
74,88,493.874,22.1174
76,88,493.992,33.6271
78,88,493.811,44.7089
80,88,493.35,55.3417
82,88,492.629,65.5046
84,88,491.666,75.1779
86,88,490.481,84.3424
88,88,489.095,92.9797
90,88,487.528,101.072
92,88,485.801,108.603
94,88,483.935,115.557
96,88,481.951,121.919
98,88,479.869,127.675
100,88,477.71,132.812
102,88,475.492,137.319
104,88,473.235,141.183
106,88,470.956,144.397
108,88,468.672,146.951
110,88,466.4,148.838
112,88,464.151,150.052
114,88,461.94,150.588
116,88,459.775,150.444
118,88,457.667,149.616
120,88,455.62,148.105
122,88,453.638,145.911
124,88,451.725,143.037
126,88,449.877,139.487
128,88,448.092,135.266
130,88,446.363,130.381
132,88,444.682,124.842
134,88,443.037,118.658
136,88,441.414,111.844
138,88,439.797,104.412
140,88,438.167,96.3791
142,88,436.503,87.7634
144,88,434.782,78.5848
146,88,432.979,68.8652
148,88,431.069,58.6286
150,88,429.024,47.9006
152,88,426.816,36.7091
154,88,424.417,25.0837
156,88,421.796,13.0557
158,88,418.926,0.658337
160,88,415.778,-12.0735
162,88,412.325,-25.1034
164,88,408.54,-38.3937
166,88,404.398,-51.9051
168,88,399.877,-65.5975
170,88,394.957,-79.4298
172,88,389.618,-93.3601
174,88,383.845,-107.346
176,88,377.627,-121.346
178,88,370.954,-135.316
180,88,363.821,-149.214
-180,90,346.434,-167.321
-178,90,338.132,-180.425
-176,90,329.417,-193.343
-174,90,320.299,-206.038
-172,90,310.792,-218.475
-170,90,300.911,-230.622
-168,90,290.675,-242.446
-166,90,280.108,-253.92
-164,90,269.234,-265.017
-162,90,258.079,-275.715
-160,90,246.675,-285.993
-158,90,235.052,-295.834
-156,90,223.243,-305.226
-154,90,211.284,-314.156
-152,90,199.209,-322.619
-150,90,187.055,-330.612
-148,90,174.858,-338.133
-146,90,162.655,-345.188
-144,90,150.482,-351.782
-142,90,138.374,-357.925
-140,90,126.366,-363.63
-138,90,114.492,-368.914
-136,90,102.782,-373.794
-134,90,91.2668,-378.292
-132,90,79.9746,-382.43
-130,90,68.9311,-386.233
-128,90,58.1598,-389.728
-126,90,47.6819,-392.942
-124,90,37.5164,-395.904
-122,90,27.6797,-398.643
-120,90,18.1856,-401.189
-118,90,9.04603,-403.571
-116,90,0.27033,-405.818
-114,90,-8.13411,-407.958
-112,90,-16.1619,-410.02
-110,90,-23.8092,-412.029
-108,90,-31.0741,-414.01
-106,90,-37.9555,-415.987
-104,90,-44.4538,-417.98
-102,90,-50.57,-420.01
-100,90,-56.3056,-422.094
-98,90,-61.6626,-424.246
-96,90,-66.643,-426.48
-94,90,-71.2487,-428.807
-92,90,-75.4812,-431.233
-90,90,-79.3415,-433.766
-88,90,-82.8298,-436.408
-86,90,-85.9457,-439.16
-84,90,-88.6876,-442.023
-82,90,-91.053,-444.993
-80,90,-93.0383,-448.064
-78,90,-94.6389,-451.23
-76,90,-95.8491,-454.482
-74,90,-96.6623,-457.81
-72,90,-97.0706,-461.202
-70,90,-97.0658,-464.644
-68,90,-96.6386,-468.122
-66,90,-95.7795,-471.62
-64,90,-94.4784,-475.121
-62,90,-92.7252,-478.606
-60,90,-90.5096,-482.058
-58,90,-87.822,-485.456
-56,90,-84.6528,-488.779
