Phi[deg],Theta[deg],re(rETheta)[mV],im(rETheta)[mV]
-118,158,-162.165,-413.135
-116,158,-163.631,-412.717
-114,158,-165.237,-412.078
-112,158,-166.975,-411.227
-110,158,-168.833,-410.172
-108,158,-170.797,-408.923
-106,158,-172.855,-407.488
-104,158,-174.991,-405.875
-102,158,-177.19,-404.091
-100,158,-179.437,-402.145
-98,158,-181.716,-400.044
-96,158,-184.01,-397.794
-94,158,-186.303,-395.401
-92,158,-188.58,-392.872
-90,158,-190.825,-390.212
-88,158,-193.022,-387.427
-86,158,-195.157,-384.52
-84,158,-197.216,-381.497
-82,158,-199.185,-378.361
-80,158,-201.052,-375.116
-78,158,-202.805,-371.765
-76,158,-204.432,-368.312
-74,158,-205.925,-364.758
-72,158,-207.272,-361.106
-70,158,-208.467,-357.358
-68,158,-209.501,-353.516
-66,158,-210.367,-349.581
-64,158,-211.059,-345.554
-62,158,-211.571,-341.437
-60,158,-211.899,-337.23
-58,158,-212.037,-332.934
-56,158,-211.982,-328.55
-54,158,-211.729,-324.079
-52,158,-211.275,-319.52
-50,158,-210.616,-314.875
-48,158,-209.748,-310.145
-46,158,-208.669,-305.33
-44,158,-207.375,-300.431
-42,158,-205.861,-295.449
-40,158,-204.125,-290.387
-38,158,-202.162,-285.245
-36,158,-199.968,-280.026
-34,158,-197.539,-274.732
-32,158,-194.871,-269.366
-30,158,-191.958,-263.932
-28,158,-188.796,-258.434
-26,158,-185.381,-252.876
-24,158,-181.708,-247.263
-22,158,-177.772,-241.601
-20,158,-173.57,-235.895
-18,158,-169.097,-230.153
-16,158,-164.349,-224.381
-14,158,-159.326,-218.587
-12,158,-154.023,-212.78
-10,158,-148.44,-206.969
-8,158,-142.578,-201.161
-6,158,-136.435,-195.367
-4,158,-130.016,-189.596
-2,158,-123.323,-183.859
0,158,-116.361,-178.164
2,158,-109.136,-172.524
4,158,-101.657,-166.946
6,158,-93.9323,-161.443
8,158,-85.9741,-156.023
10,158,-77.7951,-150.695
12,158,-69.4101,-145.47
14,158,-60.8354,-140.356
16,158,-52.0894,-135.36
18,158,-43.1918,-130.492
20,158,-34.1639,-125.757
22,158,-25.0286,-121.162
24,158,-15.8103,-116.712
26,158,-6.53453,-112.413
28,158,2.77199,-108.267
30,158,12.0815,-104.279
32,158,21.3652,-100.45
34,158,30.5939,-96.7821
36,158,39.7376,-93.2752
38,158,48.7658,-89.9295
40,158,57.6481,-86.7439
42,158,66.3539,-83.7169
44,158,74.8526,-80.8463
46,158,83.1141,-78.1293
48,158,91.1085,-75.5628
50,158,98.8069,-73.1431
52,158,106.181,-70.8665
54,158,113.203,-68.7289
56,158,119.847,-66.7262
58,158,126.087,-64.8545
60,158,131.9,-63.1099
62,158,137.263,-61.4886
64,158,142.156,-59.9875
66,158,146.559,-58.6036
68,158,150.454,-57.3347
70,158,153.826,-56.179
72,158,156.661,-55.1354
74,158,158.946,-54.2038
76,158,160.672,-53.3846
78,158,161.831,-52.6792
80,158,162.416,-52.0898
82,158,162.424,-51.6197
84,158,161.853,-51.2728
86,158,160.703,-51.0541
88,158,158.977,-50.9695
90,158,156.68,-51.0256
92,158,153.818,-51.2297
94,158,150.4,-51.5901
96,158,146.439,-52.1157
98,158,141.946,-52.8157
100,158,136.939,-53.7
102,158,131.433,-54.7788
104,158,125.45,-56.0626
106,158,119.011,-57.5618
108,158,112.139,-59.2872
110,158,104.861,-61.249
112,158,97.2032,-63.4574
114,158,89.1955,-65.922
116,158,80.8685,-68.6519
118,158,72.2544,-71.6556
120,158,63.3869,-74.9405
122,158,54.3006,-78.5132
124,158,45.0314,-82.3792
126,158,35.616,-86.5425
128,158,26.0915,-91.0061
130,158,16.4956,-95.7714
132,158,6.86635,-100.838
134,158,-2.75848,-106.205
136,158,-12.3412,-111.868
138,158,-21.8447,-117.822
140,158,-31.2326,-124.061
142,158,-40.4694,-130.576
144,158,-49.5209,-137.357
146,158,-58.3544,-144.391
148,158,-66.9388,-151.666
150,158,-75.245,-159.165
152,158,-83.246,-166.872
154,158,-90.9171,-174.77
156,158,-98.2361,-182.837
158,158,-105.184,-191.055
160,158,-111.743,-199.4
162,158,-117.9,-207.85
164,158,-123.644,-216.382
166,158,-128.968,-224.972
168,158,-133.867,-233.595
170,158,-138.339,-242.226
172,158,-142.386,-250.841
174,158,-146.013,-259.415
176,158,-149.227,-267.922
178,158,-152.038,-276.34
180,158,-154.461,-284.644
-180,160,-152.662,-270.124
-178,160,-155.694,-278.308
-176,160,-158.39,-286.345
-174,160,-160.767,-294.213
-172,160,-162.842,-301.895
-170,160,-164.637,-309.371
-168,160,-166.172,-316.626
-166,160,-167.47,-323.644
-164,160,-168.552,-330.41
-162,160,-169.444,-336.912
-160,160,-170.17,-343.137
-158,160,-170.753,-349.075
-156,160,-171.218,-354.718
-154,160,-171.589,-360.058
-152,160,-171.89,-365.089
-150,160,-172.143,-369.805
-148,160,-172.369,-374.205
-146,160,-172.591,-378.285
-144,160,-172.826,-382.044
-142,160,-173.093,-385.484
-140,160,-173.408,-388.604
-138,160,-173.787,-391.407
-136,160,-174.241,-393.898
-134,160,-174.781,-396.078
-132,160,-175.418,-397.955
-130,160,-176.158,-399.533
-128,160,-177.006,-400.818
-126,160,-177.966,-401.817
-124,160,-179.039,-402.537
-122,160,-180.225,-402.986
-120,160,-181.521,-403.172
-118,160,-182.924,-403.102
-116,160,-184.428,-402.785
-114,160,-186.027,-402.229
-112,160,-187.711,-401.442
-110,160,-189.472,-400.433
-108,160,-191.299,-399.208
-106,160,-193.18,-397.778
-104,160,-195.103,-396.149
-102,160,-197.054,-394.329
-100,160,-199.022,-392.325
-98,160,-200.991,-390.144
-96,160,-202.947,-387.794
-94,160,-204.877,-385.281
-92,160,-206.766,-382.611
-90,160,-208.601,-379.791
-88,160,-210.367,-376.825
-86,160,-212.052,-373.72
-84,160,-213.642,-370.48
-82,160,-215.126,-367.11
-80,160,-216.492,-363.615
-78,160,-217.728,-359.998
-76,160,-218.824,-356.263
-74,160,-219.77,-352.415
-72,160,-220.558,-348.456
-70,160,-221.179,-344.39
-68,160,-221.625,-340.219
-66,160,-221.89,-335.946
-64,160,-221.966,-331.573
-62,160,-221.848,-327.103
-60,160,-221.531,-322.538
-58,160,-221.009,-317.881
-56,160,-220.279,-313.132
-54,160,-219.335,-308.294
-52,160,-218.175,-303.37
-50,160,-216.794,-298.361
-48,160,-215.19,-293.268
-46,160,-213.358,-288.095
-44,160,-211.296,-282.844
-42,160,-209,-277.517
-40,160,-206.467,-272.116
-38,160,-203.695,-266.646
-36,160,-200.68,-261.108
-34,160,-197.419,-255.507
-32,160,-193.909,-249.846
-30,160,-190.147,-244.13
-28,160,-186.13,-238.364
-26,160,-181.856,-232.552
-24,160,-177.322,-226.699
-22,160,-172.526,-220.813
-20,160,-167.467,-214.898
-18,160,-162.142,-208.963
-16,160,-156.552,-203.013
-14,160,-150.695,-197.057
-12,160,-144.573,-191.103
-10,160,-138.188,-185.158
-8,160,-131.54,-179.231
-6,160,-124.635,-173.332
-4,160,-117.475,-167.468
-2,160,-110.068,-161.648
0,160,-102.42,-155.883
2,160,-94.5395,-150.181
4,160,-86.436,-144.551
6,160,-78.1208,-139.002
8,160,-69.6066,-133.542
10,160,-60.9075,-128.181
12,160,-52.0391,-122.926
14,160,-43.0184,-117.785
16,160,-33.8639,-112.765
18,160,-24.5957,-107.873
20,160,-15.2349,-103.115
22,160,-5.80402,-98.4962
24,160,3.67321,-94.0223
26,160,13.172,-89.6971
28,160,22.6667,-85.5242
30,160,32.1306,-81.5064
32,160,41.5365,-77.646
34,160,50.8564,-73.9444
36,160,60.0619,-70.4024
38,160,69.1245,-67.0201
40,160,78.0152,-63.7973
42,160,86.7055,-60.7329
44,160,95.1665,-57.8254
46,160,103.37,-55.073
48,160,111.288,-52.4734
50,160,118.893,-50.0241
52,160,126.16,-47.7224
54,160,133.061,-45.5653
56,160,139.573,-43.55
58,160,145.671,-41.6736
60,160,151.335,-39.9335
62,160,156.542,-38.327
64,160,161.273,-36.852
66,160,165.511,-35.5066
68,160,169.239,-34.2895
70,160,172.441,-33.1998
72,160,175.107,-32.2372
74,160,177.224,-31.402
76,160,178.783,-30.6952
78,160,179.777,-30.1185
80,160,180.201,-29.6744
82,160,180.052,-29.366
84,160,179.329,-29.1972
86,160,178.031,-29.1727
88,160,176.164,-29.2977
90,160,173.73,-29.5783
92,160,170.739,-30.0211
94,160,167.198,-30.6332
96,160,163.119,-31.4224
98,160,158.516,-32.3969
100,160,153.403,-33.565
102,160,147.799,-34.9354
104,160,141.723,-36.5171
106,160,135.195,-38.319
108,160,128.238,-40.3498
110,160,120.879,-42.6181
112,160,113.142,-45.1324
114,160,105.056,-47.9004
116,160,96.6507,-50.9296
118,160,87.9563,-54.2264
120,160,79.0049,-57.7969
122,160,69.8294,-61.6459
124,160,60.4637,-65.7773
126,160,50.9424,-70.194
128,160,41.3005,-74.8975
130,160,31.5734,-79.8882
132,160,21.7967,-85.165
134,160,12.0059,-90.7254
136,160,2.23611,-96.5655
138,160,-7.47786,-102.68
140,160,-17.102,-109.061
142,160,-26.6033,-115.701
144,160,-35.9497,-122.59
146,160,-45.1106,-129.716
148,160,-54.0569,-137.066
150,160,-62.7613,-144.625
152,160,-71.1984,-152.378
154,160,-79.3447,-160.308
156,160,-87.1792,-168.397
158,160,-94.6831,-176.625
160,160,-101.84,-184.972
162,160,-108.637,-193.416
164,160,-115.062,-201.938
166,160,-121.107,-210.513
168,160,-126.767,-219.119
170,160,-132.038,-227.733
172,160,-136.921,-236.333
174,160,-141.419,-244.894
176,160,-145.536,-253.395
178,160,-149.28,-261.812
180,160,-152.662,-270.124
-180,162,-149.27,-254.539
-178,162,-153.254,-262.702
-176,162,-156.923,-270.726
-174,162,-160.291,-278.593
-172,162,-163.371,-286.285
-170,162,-166.18,-293.784
-168,162,-168.734,-301.074
-166,162,-171.051,-308.14
-164,162,-173.151,-314.968
-162,162,-175.053,-321.544
-160,162,-176.775,-327.858
-158,162,-178.34,-333.898
-156,162,-179.766,-339.655
-154,162,-181.073,-345.121
-152,162,-182.282,-350.29
-150,162,-183.41,-355.154
-148,162,-184.478,-359.711
-146,162,-185.501,-363.955
-144,162,-186.497,-367.886
-142,162,-187.48,-371.502
-140,162,-188.466,-374.803
-138,162,-189.465,-377.789
-136,162,-190.491,-380.462
-134,162,-191.552,-382.825
-132,162,-192.656,-384.881
-130,162,-193.811,-386.634
-128,162,-195.02,-388.089
-126,162,-196.288,-389.251
-124,162,-197.616,-390.125
-122,162,-199.004,-390.718
-120,162,-200.452,-391.037
-118,162,-201.955,-391.087
-116,162,-203.511,-390.876
-114,162,-205.113,-390.412
-112,162,-206.755,-389.701
-110,162,-208.429,-388.751
-108,162,-210.128,-387.57
-106,162,-211.84,-386.164
-104,162,-213.556,-384.541
-102,162,-215.265,-382.709
-100,162,-216.956,-380.675
-98,162,-218.616,-378.445
-96,162,-220.235,-376.026
-94,162,-221.799,-373.426
-92,162,-223.296,-370.651
-90,162,-224.715,-367.706
-88,162,-226.044,-364.599
-86,162,-227.269,-361.334
-84,162,-228.381,-357.917
-82,162,-229.369,-354.354
-80,162,-230.22,-350.65
-78,162,-230.926,-346.81
-76,162,-231.476,-342.838
-74,162,-231.863,-338.74
-72,162,-232.076,-334.518
-70,162,-232.108,-330.177
-68,162,-231.952,-325.722
-66,162,-231.601,-321.155
-64,162,-231.048,-316.481
-62,162,-230.288,-311.703
-60,162,-229.316,-306.824
-58,162,-228.125,-301.848
-56,162,-226.713,-296.778
-54,162,-225.075,-291.617
-52,162,-223.207,-286.368
-50,162,-221.105,-281.035
-48,162,-218.767,-275.62
-46,162,-216.19,-270.128
-44,162,-213.37,-264.562
-42,162,-210.306,-258.925
-40,162,-206.995,-253.221
-38,162,-203.435,-247.454
-36,162,-199.623,-241.629
-34,162,-195.559,-235.75
-32,162,-191.24,-229.821
-30,162,-186.666,-223.848
-28,162,-181.834,-217.836
-26,162,-176.745,-211.79
-24,162,-171.397,-205.717
-22,162,-165.792,-199.622
-20,162,-159.928,-193.513
-18,162,-153.808,-187.396
-16,162,-147.433,-181.277
-14,162,-140.805,-175.165
-12,162,-133.927,-169.067
-10,162,-126.803,-162.991
-8,162,-119.437,-156.945
-6,162,-111.836,-150.937
-4,162,-104.006,-144.975
-2,162,-95.9539,-139.068
0,162,-87.6897,-133.223
2,162,-79.2232,-127.449
4,162,-70.5655,-121.755
6,162,-61.7293,-116.148
8,162,-52.7283,-110.635
10,162,-43.5776,-105.226
12,162,-34.2934,-99.9253
14,162,-24.8933,-94.7417
16,162,-15.396,-89.681
18,162,-5.82138,-84.7492
20,162,3.80948,-79.952
22,162,13.4746,-75.2943
24,162,23.1509,-70.7805
26,162,32.8145,-66.4146
28,162,42.4407,-62.2
30,162,52.0042,-58.1395
32,162,61.479,-54.2352
34,162,70.8388,-50.4888
36,162,80.0568,-46.9015
38,162,89.1061,-43.4739
40,162,97.9598,-40.2061
42,162,106.591,-37.0978
44,162,114.973,-34.1483
46,162,123.079,-31.3567
48,162,130.883,-28.7216
50,162,138.361,-26.2414
52,162,145.487,-23.9145
54,162,152.238,-21.7392
56,162,158.591,-19.7135
58,162,164.523,-17.8358
60,162,170.015,-16.1044
62,162,175.048,-14.5178
64,162,179.602,-13.0749
66,162,183.663,-11.7747
68,162,187.214,-10.6167
70,162,190.242,-9.60082
72,162,192.737,-8.7273
74,162,194.687,-7.99702
76,162,196.085,-7.41137
78,162,196.924,-6.97227
80,162,197.201,-6.68223
82,162,196.912,-6.54432
84,162,196.057,-6.56222
86,162,194.637,-6.74013
88,162,192.655,-7.08282
90,162,190.118,-7.59556
92,162,187.032,-8.2841
94,162,183.406,-9.1546
96,162,179.252,-10.2136
98,162,174.583,-11.4679
100,162,169.413,-12.9245
102,162,163.761,-14.5907
104,162,157.643,-16.4736
106,162,151.081,-18.5805
108,162,144.097,-20.9184
110,162,136.714,-23.4943
112,162,128.957,-26.3145
114,162,120.854,-29.3852
116,162,112.431,-32.7119
118,162,103.718,-36.2995
120,162,94.745,-40.1522
122,162,85.5425,-44.2732
124,162,76.1424,-48.6652
126,162,66.577,-53.3293
128,162,56.8791,-58.2661
130,162,47.0815,-63.4746
132,162,37.2173,-68.953
134,162,27.3195,-74.6978
136,162,17.4208,-80.7047
138,162,7.55346,-86.9677
140,162,-2.25106,-93.4796
142,162,-11.962,-100.232
144,162,-21.5497,-107.215
146,162,-30.9856,-114.417
148,162,-40.2426,-121.826
150,162,-49.2952,-129.429
152,162,-58.1195,-137.21
154,162,-66.6933,-145.153
156,162,-74.9968,-153.242
158,162,-83.0117,-161.459
160,162,-90.7223,-169.784
162,162,-98.1151,-178.199
164,162,-105.179,-186.684
166,162,-111.904,-195.217
168,162,-118.285,-203.778
170,162,-124.318,-212.346
172,162,-130,-220.899
174,162,-135.332,-229.416
176,162,-140.318,-237.875
178,162,-144.961,-246.256
180,162,-149.27,-254.539
-180,164,-144.318,-237.938
-178,164,-149.214,-246.046
-176,164,-153.817,-254.023
-174,164,-158.139,-261.853
-172,164,-162.188,-269.518
-170,164,-165.976,-277.001
-168,164,-169.518,-284.287
-166,164,-172.825,-291.362
-164,164,-175.914,-298.212
-162,164,-178.798,-304.824
-160,164,-181.495,-311.187
-158,164,-184.019,-317.289
-156,164,-186.386,-323.121
-154,164,-188.613,-328.675
-152,164,-190.715,-333.943
-150,164,-192.708,-338.918
-148,164,-194.607,-343.595
-146,164,-196.425,-347.97
-144,164,-198.177,-352.04
-142,164,-199.875,-355.801
-140,164,-201.53,-359.253
-138,164,-203.153,-362.395
-136,164,-204.754,-365.227
-134,164,-206.341,-367.75
-132,164,-207.921,-369.966
-130,164,-209.5,-371.879
-128,164,-211.081,-373.49
-126,164,-212.669,-374.803
-124,164,-214.265,-375.824
-122,164,-215.869,-376.557
-120,164,-217.481,-377.006
-118,164,-219.099,-377.178
-116,164,-220.72,-377.078
-114,164,-222.34,-376.713
-112,164,-223.953,-376.089
-110,164,-225.554,-375.213
-108,164,-227.136,-374.09
-106,164,-228.69,-372.729
-104,164,-230.209,-371.135
-102,164,-231.684,-369.315
-100,164,-233.106,-367.277
-98,164,-234.464,-365.027
-96,164,-235.748,-362.571
-94,164,-236.949,-359.917
-92,164,-238.056,-357.071
-90,164,-239.058,-354.039
-88,164,-239.946,-350.827
-86,164,-240.709,-347.442
-84,164,-241.337,-343.89
-82,164,-241.821,-340.177
-80,164,-242.151,-336.307
-78,164,-242.318,-332.287
-76,164,-242.314,-328.122
-74,164,-242.13,-323.817
-72,164,-241.758,-319.378
-70,164,-241.192,-314.809
-68,164,-240.424,-310.114
-66,164,-239.448,-305.3
-64,164,-238.258,-300.37
-62,164,-236.849,-295.329
-60,164,-235.215,-290.181
-58,164,-233.352,-284.931
-56,164,-231.256,-279.582
-54,164,-228.923,-274.14
-52,164,-226.35,-268.609
-50,164,-223.534,-262.993
-48,164,-220.471,-257.296
-46,164,-217.16,-251.523
-44,164,-213.599,-245.679
-42,164,-209.786,-239.768
-40,164,-205.719,-233.795
-38,164,-201.398,-227.764
-36,164,-196.821,-221.682
-34,164,-191.987,-215.553
-32,164,-186.898,-209.382
-30,164,-181.553,-203.176
-28,164,-175.952,-196.94
-26,164,-170.097,-190.68
-24,164,-163.989,-184.403
-22,164,-157.63,-178.115
-20,164,-151.023,-171.822
-18,164,-144.17,-165.532
-16,164,-137.075,-159.252
-14,164,-129.742,-152.988
-12,164,-122.178,-146.749
-10,164,-114.386,-140.542
-8,164,-106.376,-134.374
-6,164,-98.1524,-128.253
-4,164,-89.7258,-122.187
-2,164,-81.1051,-116.183
0,164,-72.3007,-110.249
2,164,-63.3244,-104.392
4,164,-54.1885,-98.6209
6,164,-44.9068,-92.9416
8,164,-35.494,-87.3614
10,164,-25.9657,-81.8874
12,164,-16.3387,-76.5258
14,164,-6.63098,-71.2831
16,164,3.13878,-66.1649
18,164,12.9508,-61.1768
20,164,22.7845,-56.3239
22,164,32.6183,-51.6108
24,164,42.43,-47.0417
26,164,52.1966,-42.6204
28,164,61.8947,-38.3502
30,164,71.5001,-34.2339
32,164,80.9883,-30.2739
34,164,90.3346,-26.4722
36,164,99.5139,-22.8302
38,164,108.501,-19.3491
40,164,117.271,-16.0296
42,164,125.799,-12.8721
44,164,134.06,-9.87669
46,164,142.029,-7.0432
48,164,149.684,-4.37123
50,164,156.999,-1.86019
52,164,163.954,0.490599
54,164,170.526,2.68191
56,164,176.693,4.71452
58,164,182.437,6.58918
60,164,187.739,8.30653
62,164,192.58,9.86711
64,164,196.945,11.2712
66,164,200.818,12.519
68,164,204.187,13.6101
70,164,207.039,14.5443
72,164,209.363,15.3204
74,164,211.151,15.9375
76,164,212.397,16.3937
78,164,213.093,16.6871
80,164,213.238,16.8151
82,164,212.828,16.7749
84,164,211.865,16.5631
86,164,210.349,16.176
88,164,208.285,15.6094
90,164,205.678,14.859
92,164,202.534,13.9198
94,164,198.864,12.7868
96,164,194.679,11.4547
98,164,189.99,9.91805
100,164,184.812,8.17116
102,164,179.162,6.20843
104,164,173.057,4.02424
106,164,166.517,1.61308
108,164,159.562,-1.03038
110,164,152.214,-3.91119
112,164,144.498,-7.03409
114,164,136.437,-10.4034
116,164,128.059,-14.0228
118,164,119.389,-17.8955
120,164,110.457,-22.0241
122,164,101.29,-26.4103
124,164,91.9178,-31.055
126,164,82.3706,-35.9583
128,164,72.6784,-41.1194
130,164,62.8716,-46.5363
132,164,52.9807,-52.2061
134,164,43.036,-58.1247
136,164,33.0677,-64.2871
138,164,23.1054,-70.687
140,164,13.1782,-77.317
142,164,3.31431,-84.1685
144,164,-6.45875,-91.2318
146,164,-16.1146,-98.4962
148,164,-25.6282,-105.95
150,164,-34.9757,-113.579
152,164,-44.1347,-121.371
154,164,-53.0844,-129.311
156,164,-61.8057,-137.382
158,164,-70.2815,-145.568
160,164,-78.4962,-153.852
162,164,-86.4365,-162.215
164,164,-94.0907,-170.64
166,164,-101.449,-179.108
168,164,-108.505,-187.599
170,164,-115.253,-196.093
172,164,-121.689,-204.572
174,164,-127.812,-213.015
176,164,-133.622,-221.403
178,164,-139.123,-229.717
180,164,-144.318,-237.938
-180,166,-137.851,-220.375
-178,166,-143.61,-228.399
-176,166,-149.101,-236.298
-174,166,-154.33,-244.059
-172,166,-159.303,-251.663
-170,166,-164.028,-259.097
-168,166,-168.515,-266.345
-166,166,-172.774,-273.393
-164,166,-176.813,-280.229
-162,166,-180.646,-286.84
-160,166,-184.283,-293.214
-158,166,-187.736,-299.342
-156,166,-191.017,-305.212
-154,166,-194.139,-310.817
-152,166,-197.112,-316.149
-150,166,-199.95,-321.2
-148,166,-202.663,-325.964
-146,166,-205.263,-330.436
-144,166,-207.759,-334.612
-142,166,-210.163,-338.489
-140,166,-212.483,-342.064
-138,166,-214.727,-345.335
-136,166,-216.904,-348.302
-134,166,-219.019,-350.963
-132,166,-221.079,-353.321
-130,166,-223.088,-355.375
-128,166,-225.05,-357.128
-126,166,-226.968,-358.582
-124,166,-228.843,-359.741
-122,166,-230.676,-360.607
-120,166,-232.467,-361.186
-118,166,-234.214,-361.48
-116,166,-235.916,-361.495
-114,166,-237.568,-361.236
-112,166,-239.168,-360.708
-110,166,-240.711,-359.917
-108,166,-242.191,-358.869
-106,166,-243.602,-357.57
-104,166,-244.937,-356.025
-102,166,-246.19,-354.242
-100,166,-247.353,-352.226
-98,166,-248.418,-349.984
-96,166,-249.377,-347.522
-94,166,-250.222,-344.846
-92,166,-250.943,-341.964
-90,166,-251.533,-338.881
-88,166,-251.983,-335.604
-86,166,-252.285,-332.138
-84,166,-252.429,-328.491
-82,166,-252.408,-324.669
-80,166,-252.214,-320.677
-78,166,-251.839,-316.521
-76,166,-251.276,-312.208
-74,166,-250.517,-307.742
-72,166,-249.556,-303.131
-70,166,-248.386,-298.379
-68,166,-247.001,-293.492
-66,166,-245.396,-288.476
-64,166,-243.565,-283.336
-62,166,-241.504,-278.077
-60,166,-239.208,-272.705
-58,166,-236.674,-267.226
-56,166,-233.897,-261.644
-54,166,-230.875,-255.964
-52,166,-227.605,-250.193
-50,166,-224.084,-244.335
-48,166,-220.311,-238.395
-46,166,-216.284,-232.38
-44,166,-212.001,-226.295
-42,166,-207.463,-220.144
-40,166,-202.669,-213.935
-38,166,-197.618,-207.672
-36,166,-192.311,-201.362
-34,166,-186.749,-195.01
-32,166,-180.933,-188.622
-30,166,-174.864,-182.206
-28,166,-168.546,-175.766
-26,166,-161.98,-169.31
-24,166,-155.17,-162.844
-22,166,-148.119,-156.375
-20,166,-140.832,-149.909
-18,166,-133.314,-143.455
-16,166,-125.57,-137.018
-14,166,-117.606,-130.606
-12,166,-109.43,-124.226
-10,166,-101.049,-117.886
-8,166,-92.4707,-111.592
-6,166,-83.7056,-105.352
-4,166,-74.7633,-99.1739
-2,166,-65.6548,-93.0639
0,166,-56.3919,-87.0295
2,166,-46.9873,-81.0776
4,166,-37.4546,-75.2152
6,166,-27.8083,-69.449
8,166,-18.0636,-63.7855
10,166,-8.23685,-58.231
12,166,1.65492,-52.7915
14,166,11.5938,-47.4727
16,166,21.5611,-42.2802
18,166,31.5374,-37.2191
20,166,41.5026,-32.2942
22,166,51.4359,-27.51
24,166,61.3158,-22.8705
26,166,71.1206,-18.3796
28,166,80.8279,-14.0406
30,166,90.415,-9.85643
32,166,99.8589,-5.82985
34,166,109.136,-1.96311
36,166,118.224,1.74181
38,166,127.099,5.28327
40,166,135.738,8.65991
42,166,144.118,11.8707
44,166,152.216,14.9147
46,166,160.01,17.7913
48,166,167.479,20.5001
50,166,174.599,23.0407
52,166,181.353,25.4129
54,166,187.718,27.6166
56,166,193.677,29.6516
58,166,199.212,31.5178
60,166,204.305,33.2149
62,166,208.942,34.7427
64,166,213.106,36.1007
66,166,216.786,37.2883
68,166,219.968,38.3047
70,166,222.643,39.149
72,166,224.802,39.8198
74,166,226.436,40.3156
76,166,227.539,40.6348
78,166,228.108,40.7751
80,166,228.14,40.7343
82,166,227.632,40.5097
84,166,226.586,40.0984
86,166,225.004,39.4972
88,166,222.889,38.7028
90,166,220.247,37.7114
92,166,217.086,36.5193
94,166,213.413,35.1225
96,166,209.241,33.5169
98,166,204.579,31.6983
100,166,199.444,29.6627
102,166,193.848,27.4059
104,166,187.81,24.9238
106,166,181.346,22.2127
108,166,174.478,19.269
110,166,167.224,16.0892
112,166,159.607,12.6705
114,166,151.651,9.01027
116,166,143.378,5.10641
118,166,134.814,0.95743
120,166,125.984,-3.43759
122,166,116.915,-8.07888
124,166,107.633,-12.966
126,166,98.1662,-18.0976
128,166,88.5416,-23.4717
130,166,78.7872,-29.0853
132,166,68.9307,-34.9346
134,166,58.9998,-41.0149
136,166,49.022,-47.3204
138,166,39.0244,-53.8445
140,166,29.0334,-60.5795
142,166,19.0751,-67.5169
144,166,9.17456,-74.6471
146,166,-0.643934,-81.9596
148,166,-10.3572,-89.4431
150,166,-19.943,-97.0853
152,166,-29.3807,-104.873
154,166,-38.6506,-112.793
156,166,-47.7346,-120.829
158,166,-56.6163,-128.967
160,166,-65.2804,-137.192
162,166,-73.7138,-145.485
164,166,-81.9045,-153.831
166,166,-89.8426,-162.213
168,166,-97.5198,-170.612
170,166,-104.929,-179.01
172,166,-112.067,-187.391
174,166,-118.928,-195.736
176,166,-125.513,-204.027
178,166,-131.82,-212.246
180,166,-137.851,-220.375
-180,168,-129.932,-201.911
-178,168,-136.497,-209.824
-176,168,-142.819,-217.619
-174,168,-148.9,-225.282
-172,168,-154.743,-232.797
-170,168,-160.354,-240.151
-168,168,-165.736,-247.33
-166,168,-170.896,-254.321
-164,168,-175.841,-261.11
-162,168,-180.578,-267.688
-160,168,-185.114,-274.041
-158,168,-189.458,-280.16
-156,168,-193.617,-286.035
-154,168,-197.6,-291.658
-152,168,-201.415,-297.02
-150,168,-205.07,-302.113
-148,168,-208.574,-306.932
-146,168,-211.935,-311.471
-144,168,-215.159,-315.724
-142,168,-218.255,-319.687
-140,168,-221.229,-323.358
-138,168,-224.087,-326.733
-136,168,-226.835,-329.81
-134,168,-229.477,-332.588
-132,168,-232.018,-335.067
-130,168,-234.461,-337.247
-128,168,-236.81,-339.127
-126,168,-239.066,-340.711
-124,168,-241.231,-341.998
-122,168,-243.305,-342.992
-120,168,-245.288,-343.695
-118,168,-247.18,-344.111
-116,168,-248.977,-344.244
-114,168,-250.68,-344.096
-112,168,-252.283,-343.673
-110,168,-253.785,-342.979
-108,168,-255.18,-342.02
-106,168,-256.464,-340.799
-104,168,-257.632,-339.324
-102,168,-258.679,-337.599
-100,168,-259.598,-335.63
-98,168,-260.384,-333.423
-96,168,-261.03,-330.984
-94,168,-261.53,-328.319
-92,168,-261.877,-325.434
-90,168,-262.063,-322.336
-88,168,-262.082,-319.03
-86,168,-261.928,-315.523
-84,168,-261.593,-311.822
-82,168,-261.072,-307.932
-80,168,-260.356,-303.86
-78,168,-259.441,-299.613
-76,168,-258.319,-295.196
-74,168,-256.986,-290.615
-72,168,-255.435,-285.878
-70,168,-253.661,-280.989
-68,168,-251.66,-275.956
-66,168,-249.427,-270.784
-64,168,-246.957,-265.48
-62,168,-244.248,-260.05
-60,168,-241.294,-254.5
-58,168,-238.094,-248.835
-56,168,-234.644,-243.063
-54,168,-230.943,-237.189
-52,168,-226.989,-231.219
-50,168,-222.779,-225.16
-48,168,-218.314,-219.017
-46,168,-213.593,-212.798
-44,168,-208.615,-206.507
-42,168,-203.381,-200.152
-40,168,-197.891,-193.739
-38,168,-192.148,-187.274
-36,168,-186.151,-180.764
-34,168,-179.904,-174.215
-32,168,-173.41,-167.634
-30,168,-166.671,-161.028
-28,168,-159.691,-154.404
-26,168,-152.474,-147.767
-24,168,-145.025,-141.127
