Phi[deg],Theta[deg],re(rETheta)[mV],im(rETheta)[mV]
2,138,-12.0963,-348.731
4,138,-5.36731,-353.575
6,138,1.28725,-358.484
8,138,7.82317,-363.443
10,138,14.1953,-368.442
12,138,20.358,-373.467
14,138,26.2654,-378.505
16,138,31.8719,-383.544
18,138,37.1326,-388.572
20,138,42.004,-393.576
22,138,46.4438,-398.542
24,138,50.412,-403.458
26,138,53.8711,-408.31
28,138,56.7864,-413.087
30,138,59.1266,-417.774
32,138,60.8639,-422.357
34,138,61.9746,-426.824
36,138,62.4393,-431.161
38,138,62.2432,-435.354
40,138,61.3761,-439.389
42,138,59.8327,-443.253
44,138,57.6129,-446.931
46,138,54.7216,-450.41
48,138,51.1686,-453.676
50,138,46.969,-456.716
52,138,42.1425,-459.518
54,138,36.7137,-462.067
56,138,30.7118,-464.353
58,138,24.1702,-466.363
60,138,17.1261,-468.086
62,138,9.62047,-469.512
64,138,1.69757,-470.632
66,138,-6.59566,-471.436
68,138,-15.2098,-471.918
70,138,-24.0936,-472.071
72,138,-33.1942,-471.89
74,138,-42.4579,-471.371
76,138,-51.8305,-470.511
78,138,-61.2575,-469.311
80,138,-70.6853,-467.769
82,138,-80.0608,-465.89
84,138,-89.3323,-463.676
86,138,-98.4502,-461.134
88,138,-107.366,-458.271
90,138,-116.036,-455.095
92,138,-124.416,-451.618
94,138,-132.468,-447.853
96,138,-140.155,-443.812
98,138,-147.444,-439.512
100,138,-154.308,-434.969
102,138,-160.72,-430.203
104,138,-166.66,-425.231
106,138,-172.111,-420.075
108,138,-177.058,-414.755
110,138,-181.493,-409.293
112,138,-185.408,-403.713
114,138,-188.803,-398.035
116,138,-191.677,-392.282
118,138,-194.034,-386.478
120,138,-195.882,-380.644
122,138,-197.229,-374.801
124,138,-198.088,-368.971
126,138,-198.471,-363.174
128,138,-198.395,-357.428
130,138,-197.876,-351.753
132,138,-196.932,-346.164
134,138,-195.58,-340.677
136,138,-193.841,-335.307
138,138,-191.733,-330.067
140,138,-189.275,-324.968
142,138,-186.486,-320.02
144,138,-183.383,-315.233
146,138,-179.986,-310.615
148,138,-176.312,-306.171
150,138,-172.375,-301.908
152,138,-168.194,-297.829
154,138,-163.781,-293.938
156,138,-159.153,-290.237
158,138,-154.323,-286.729
160,138,-149.304,-283.413
162,138,-144.11,-280.29
164,138,-138.755,-277.361
166,138,-133.251,-274.623
168,138,-127.613,-272.077
170,138,-121.856,-269.721
172,138,-115.993,-267.552
174,138,-110.043,-265.569
176,138,-104.02,-263.769
178,138,-97.9452,-262.149
180,138,-91.8368,-260.707
-180,140,-81.5531,-248.12
-178,140,-74.8018,-246.859
-176,140,-68.0949,-245.769
-174,140,-61.4572,-244.844
-172,140,-54.9148,-244.081
-170,140,-48.4946,-243.473
-168,140,-42.2244,-243.014
-166,140,-36.1327,-242.7
-164,140,-30.2484,-242.524
-162,140,-24.6006,-242.48
-160,140,-19.2183,-242.561
-158,140,-14.13,-242.762
-156,140,-9.36365,-243.074
-154,140,-4.9459,-243.491
-152,140,-0.902086,-244.006
-150,140,2.74428,-244.612
-148,140,5.97178,-245.302
-146,140,8.76147,-246.067
-144,140,11.0971,-246.9
-142,140,12.9655,-247.793
-140,140,14.3567,-248.739
-138,140,15.2641,-249.73
-136,140,15.6848,-250.758
-134,140,15.6194,-251.816
-132,140,15.0725,-252.894
-130,140,14.0521,-253.986
-128,140,12.5701,-255.084
-126,140,10.6415,-256.179
-124,140,8.28522,-257.265
-122,140,5.52283,-258.334
-120,140,2.37897,-259.378
-118,140,-1.1192,-260.39
-116,140,-4.94231,-261.363
-114,140,-9.05911,-262.291
-112,140,-13.4369,-263.168
-110,140,-18.0419,-263.986
-108,140,-22.8396,-264.741
-106,140,-27.7951,-265.428
-104,140,-32.874,-266.043
-102,140,-38.0418,-266.582
-100,140,-43.2651,-267.041
-98,140,-48.5115,-267.42
-96,140,-53.7501,-267.717
-94,140,-58.9513,-267.932
-92,140,-64.0876,-268.067
-90,140,-69.1331,-268.122
-88,140,-74.0643,-268.103
-86,140,-78.8595,-268.013
-84,140,-83.499,-267.859
-82,140,-87.9653,-267.647
-80,140,-92.2428,-267.387
-78,140,-96.3178,-267.087
-76,140,-100.178,-266.76
-74,140,-103.814,-266.416
-72,140,-107.215,-266.069
-70,140,-110.374,-265.732
-68,140,-113.284,-265.421
-66,140,-115.938,-265.15
-64,140,-118.332,-264.935
-62,140,-120.458,-264.793
-60,140,-122.314,-264.739
-58,140,-123.893,-264.788
-56,140,-125.19,-264.958
-54,140,-126.202,-265.263
-52,140,-126.921,-265.718
-50,140,-127.344,-266.336
-48,140,-127.464,-267.13
-46,140,-127.276,-268.112
-44,140,-126.776,-269.291
-42,140,-125.956,-270.678
-40,140,-124.814,-272.279
-38,140,-123.343,-274.1
-36,140,-121.541,-276.145
-34,140,-119.405,-278.417
-32,140,-116.934,-280.918
-30,140,-114.126,-283.645
-28,140,-110.984,-286.598
-26,140,-107.511,-289.772
-24,140,-103.712,-293.163
-22,140,-99.5954,-296.764
-20,140,-95.1709,-300.568
-18,140,-90.4512,-304.565
-16,140,-85.4518,-308.746
-14,140,-80.191,-313.101
-12,140,-74.6899,-317.618
-10,140,-68.9724,-322.286
-8,140,-63.0653,-327.091
-6,140,-56.9983,-332.02
-4,140,-50.8037,-337.062
-2,140,-44.5162,-342.201
0,140,-38.1729,-347.424
2,140,-31.813,-352.718
4,140,-25.4777,-358.069
6,140,-19.2095,-363.462
8,140,-13.0522,-368.883
10,140,-7.0505,-374.319
12,140,-1.24948,-379.756
14,140,4.30568,-385.18
16,140,9.57014,-390.577
18,140,14.4999,-395.933
20,140,19.0521,-401.235
22,140,23.1855,-406.468
24,140,26.8612,-411.619
26,140,30.0425,-416.673
28,140,32.6957,-421.618
30,140,34.7905,-426.439
32,140,36.3,-431.122
34,140,37.2014,-435.654
36,140,37.4762,-440.02
38,140,37.1102,-444.207
40,140,36.094,-448.201
42,140,34.423,-451.989
44,140,32.0975,-455.556
46,140,29.1228,-458.891
48,140,25.5092,-461.98
50,140,21.2717,-464.81
52,140,16.4305,-467.369
54,140,11.0102,-469.646
56,140,5.03974,-471.63
58,140,-1.44752,-473.31
60,140,-8.41447,-474.676
62,140,-15.8204,-475.72
64,140,-23.6215,-476.433
66,140,-31.771,-476.81
68,140,-40.22,-476.843
70,140,-48.9175,-476.529
72,140,-57.8112,-475.864
74,140,-66.8477,-474.847
76,140,-75.9731,-473.477
78,140,-85.1335,-471.754
80,140,-94.2755,-469.682
82,140,-103.346,-467.265
84,140,-112.295,-464.509
86,140,-121.071,-461.421
88,140,-129.627,-458.01
90,140,-137.919,-454.288
92,140,-145.903,-450.267
94,140,-153.541,-445.96
96,140,-160.796,-441.384
98,140,-167.635,-436.556
100,140,-174.031,-431.493
102,140,-179.957,-426.215
104,140,-185.392,-420.742
106,140,-190.318,-415.096
108,140,-194.723,-409.299
110,140,-198.595,-403.373
112,140,-201.929,-397.341
114,140,-204.723,-391.227
116,140,-206.976,-385.053
118,140,-208.692,-378.843
120,140,-209.879,-372.618
122,140,-210.545,-366.401
124,140,-210.702,-360.212
126,140,-210.365,-354.073
128,140,-209.548,-348.002
130,140,-208.269,-342.018
132,140,-206.546,-336.138
134,140,-204.399,-330.376
136,140,-201.847,-324.748
138,140,-198.91,-319.267
140,140,-195.608,-313.944
142,140,-191.963,-308.789
144,140,-187.993,-303.812
146,140,-183.719,-299.019
148,140,-179.159,-294.417
150,140,-174.333,-290.011
152,140,-169.259,-285.805
154,140,-163.953,-281.802
156,140,-158.434,-278.003
158,140,-152.717,-274.411
160,140,-146.819,-271.024
162,140,-140.757,-267.843
164,140,-134.546,-264.866
166,140,-128.202,-262.092
168,140,-121.743,-259.518
170,140,-115.184,-257.143
172,140,-108.544,-254.963
174,140,-101.841,-252.974
176,140,-95.0949,-251.173
178,140,-88.325,-249.557
180,140,-81.5531,-248.12
-180,142,-70.3174,-234.864
-178,142,-62.9615,-233.591
-176,142,-55.6827,-232.489
-174,142,-48.5065,-231.551
-172,142,-41.4595,-230.772
-170,142,-34.5691,-230.145
-168,142,-27.863,-229.664
-166,142,-21.3698,-229.322
-164,142,-15.1178,-229.113
-162,142,-9.13557,-229.028
-160,142,-3.45135,-229.062
-158,142,1.90721,-229.207
-156,142,6.91333,-229.456
-154,142,11.5414,-229.801
-152,142,15.7672,-230.235
-150,142,19.5686,-230.75
-148,142,22.9252,-231.339
-146,142,25.8192,-231.995
-144,142,28.2356,-232.709
-142,142,30.1621,-233.475
-140,142,31.5895,-234.284
-138,142,32.5121,-235.13
-136,142,32.9273,-236.004
-134,142,32.8363,-236.901
-132,142,32.2437,-237.811
-130,142,31.1575,-238.73
-128,142,29.5895,-239.648
-126,142,27.5544,-240.561
-124,142,25.0703,-241.461
-122,142,22.1585,-242.341
-120,142,18.8426,-243.196
-118,142,15.149,-244.02
-116,142,11.106,-244.808
-114,142,6.74411,-245.553
-112,142,2.09489,-246.252
-110,142,-2.80874,-246.9
-108,142,-7.93316,-247.493
-106,142,-13.2443,-248.028
-104,142,-18.7082,-248.503
-102,142,-24.291,-248.915
-100,142,-29.9596,-249.264
-98,142,-35.6816,-249.549
-96,142,-41.4258,-249.77
-94,142,-47.1625,-249.93
-92,142,-52.8634,-250.031
-90,142,-58.5018,-250.077
-88,142,-64.053,-250.072
-86,142,-69.4939,-250.023
-84,142,-74.8033,-249.936
-82,142,-79.962,-249.819
-80,142,-84.9522,-249.682
-78,142,-89.7582,-249.534
-76,142,-94.3656,-249.387
-74,142,-98.7615,-249.254
-72,142,-102.934,-249.146
-70,142,-106.874,-249.078
-68,142,-110.57,-249.064
-66,142,-114.014,-249.119
-64,142,-117.199,-249.257
-62,142,-120.116,-249.494
-60,142,-122.758,-249.845
-58,142,-125.119,-250.324
-56,142,-127.191,-250.945
-54,142,-128.968,-251.724
-52,142,-130.443,-252.672
-50,142,-131.61,-253.803
-48,142,-132.461,-255.127
-46,142,-132.991,-256.654
-44,142,-133.194,-258.393
-42,142,-133.064,-260.352
-40,142,-132.596,-262.535
-38,142,-131.786,-264.948
-36,142,-130.63,-267.593
-34,142,-129.125,-270.472
-32,142,-127.271,-273.583
-30,142,-125.067,-276.925
-28,142,-122.517,-280.495
-26,142,-119.624,-284.286
-24,142,-116.393,-288.294
-22,142,-112.835,-292.509
-20,142,-108.958,-296.924
-18,142,-104.778,-301.528
-16,142,-100.309,-306.31
-14,142,-95.5712,-311.259
-12,142,-90.5856,-316.361
-10,142,-85.3765,-321.604
-8,142,-79.9712,-326.974
-6,142,-74.3994,-332.456
-4,142,-68.6934,-338.035
-2,142,-62.8879,-343.698
0,142,-57.0197,-349.429
2,142,-51.1279,-355.212
4,142,-45.2528,-361.033
6,142,-39.4364,-366.876
8,142,-33.722,-372.726
10,142,-28.1531,-378.568
12,142,-22.7741,-384.386
14,142,-17.6289,-390.166
16,142,-12.7614,-395.892
18,142,-8.21438,-401.55
20,142,-4.02942,-407.124
22,142,-0.246429,-412.6
24,142,3.09677,-417.964
26,142,5.96486,-423.2
28,142,8.3254,-428.295
30,142,10.1492,-433.233
32,142,11.4105,-438.001
34,142,12.0877,-442.584
36,142,12.1632,-446.969
38,142,11.6236,-451.141
40,142,10.4604,-455.087
42,142,8.66949,-458.795
44,142,6.25177,-462.25
46,142,3.2129,-465.44
48,142,-0.436635,-468.353
50,142,-4.68154,-470.977
52,142,-9.50187,-473.301
54,142,-14.8732,-475.314
56,142,-20.7666,-477.007
58,142,-27.1494,-478.37
60,142,-33.9848,-479.394
62,142,-41.2328,-480.074
64,142,-48.8501,-480.401
66,142,-56.7909,-480.371
68,142,-65.0069,-479.981
70,142,-73.448,-479.226
72,142,-82.0627,-478.106
74,142,-90.7986,-476.621
76,142,-99.6025,-474.771
78,142,-108.421,-472.561
80,142,-117.203,-469.994
82,142,-125.894,-467.076
84,142,-134.445,-463.816
86,142,-142.808,-460.222
88,142,-150.933,-456.305
90,142,-158.778,-452.078
92,142,-166.301,-447.555
94,142,-173.461,-442.751
96,142,-180.224,-437.684
98,142,-186.556,-432.371
100,142,-192.43,-426.831
102,142,-197.82,-421.086
104,142,-202.704,-415.156
106,142,-207.066,-409.063
108,142,-210.89,-402.831
110,142,-214.168,-396.483
112,142,-216.892,-390.042
114,142,-219.06,-383.531
116,142,-220.672,-376.974
118,142,-221.731,-370.394
120,142,-222.245,-363.814
122,142,-222.223,-357.256
124,142,-221.675,-350.741
126,142,-220.616,-344.29
128,142,-219.063,-337.922
130,142,-217.031,-331.655
132,142,-214.54,-325.506
134,142,-211.61,-319.491
136,142,-208.261,-313.625
138,142,-204.513,-307.919
140,142,-200.39,-302.386
142,142,-195.911,-297.036
144,142,-191.099,-291.877
146,142,-185.974,-286.917
148,142,-180.558,-282.161
150,142,-174.872,-277.615
152,142,-168.935,-273.282
154,142,-162.768,-269.165
156,142,-156.389,-265.265
158,142,-149.818,-261.582
160,142,-143.074,-258.117
162,142,-136.176,-254.867
164,142,-129.142,-251.832
166,142,-121.991,-249.008
168,142,-114.741,-246.394
170,142,-107.414,-243.984
172,142,-100.027,-241.776
174,142,-92.6028,-239.765
176,142,-85.1615,-237.946
178,142,-77.7253,-236.314
180,142,-70.3174,-234.864
-180,144,-58.1943,-220.926
-178,144,-50.2648,-219.62
-176,144,-42.4432,-218.484
-174,144,-34.7562,-217.512
-172,144,-27.2306,-216.696
-170,144,-19.894,-216.031
-168,144,-12.7744,-215.507
-166,144,-5.8999,-215.118
-164,144,0.701526,-214.856
-162,144,7.00194,-214.715
-160,144,12.9739,-214.685
-158,144,18.5907,-214.759
-156,144,23.8266,-214.93
-154,144,28.6571,-215.19
-152,144,33.0593,-215.532
-150,144,37.0121,-215.946
-148,144,40.4963,-216.427
-146,144,43.4953,-216.966
-144,144,45.9951,-217.557
-142,144,47.9844,-218.19
-140,144,49.4547,-218.861
-138,144,50.4011,-219.56
-136,144,50.8214,-220.283
-134,144,50.7171,-221.021
-132,144,50.093,-221.768
-130,144,48.9571,-222.518
-128,144,47.3207,-223.266
-126,144,45.1983,-224.004
-124,144,42.6074,-224.728
-122,144,39.5684,-225.432
-120,144,36.1042,-226.111
-118,144,32.2402,-226.761
-116,144,28.0038,-227.378
-114,144,23.4242,-227.957
-112,144,18.5322,-228.496
-110,144,13.3595,-228.992
-108,144,7.93875,-229.441
-106,144,2.30323,-229.844
-104,144,-3.5138,-230.199
-102,144,-9.47912,-230.505
-100,144,-15.56,-230.762
-98,144,-21.7242,-230.974
-96,144,-27.9407,-231.14
-94,144,-34.1794,-231.265
-92,144,-40.4115,-231.352
-90,144,-46.6096,-231.407
-88,144,-52.7479,-231.434
-86,144,-58.8023,-231.442
-84,144,-64.75,-231.437
-82,144,-70.5702,-231.43
-80,144,-76.2434,-231.428
-78,144,-81.7516,-231.444
-76,144,-87.0786,-231.488
-74,144,-92.2092,-231.572
-72,144,-97.1294,-231.71
-70,144,-101.826,-231.915
-68,144,-106.289,-232.201
-66,144,-110.505,-232.58
-64,144,-114.464,-233.069
-62,144,-118.158,-233.68
-60,144,-121.576,-234.428
-58,144,-124.71,-235.327
-56,144,-127.551,-236.389
-54,144,-130.091,-237.628
-52,144,-132.322,-239.054
-50,144,-134.235,-240.679
-48,144,-135.824,-242.512
-46,144,-137.082,-244.562
-44,144,-138.002,-246.837
-42,144,-138.577,-249.341
-40,144,-138.804,-252.079
-38,144,-138.676,-255.054
-36,144,-138.192,-258.267
-34,144,-137.348,-261.719
-32,144,-136.144,-265.407
-30,144,-134.581,-269.327
-28,144,-132.662,-273.476
-26,144,-130.39,-277.846
-24,144,-127.774,-282.431
-22,144,-124.821,-287.221
-20,144,-121.544,-292.206
-18,144,-117.956,-297.375
-16,144,-114.074,-302.716
-14,144,-109.916,-308.216
-12,144,-105.505,-313.861
-10,144,-100.866,-319.637
-8,144,-96.0247,-325.529
-6,144,-91.0115,-331.52
-4,144,-85.8583,-337.597
-2,144,-80.5993,-343.741
0,144,-75.271,-349.938
2,144,-69.9113,-356.171
4,144,-64.5601,-362.423
6,144,-59.2584,-368.678
8,144,-54.048,-374.919
10,144,-48.9715,-381.13
12,144,-44.0719,-387.295
14,144,-39.3917,-393.397
16,144,-34.9733,-399.421
18,144,-30.8579,-405.35
20,144,-27.0856,-411.169
22,144,-23.6947,-416.863
24,144,-20.7215,-422.414
26,144,-18.1998,-427.81
28,144,-16.1605,-433.034
30,144,-14.6313,-438.071
32,144,-13.6367,-442.907
34,144,-13.1972,-447.529
36,144,-13.3291,-451.92
38,144,-14.045,-456.069
40,144,-15.3525,-459.962
42,144,-17.255,-463.584
44,144,-19.7511,-466.925
46,144,-22.835,-469.971
48,144,-26.4959,-472.712
50,144,-30.7186,-475.136
52,144,-35.4834,-477.233
54,144,-40.766,-478.993
56,144,-46.5383,-480.409
58,144,-52.768,-481.47
60,144,-59.4193,-482.172
62,144,-66.4531,-482.508
64,144,-73.827,-482.472
66,144,-81.4964,-482.063
68,144,-89.4142,-481.276
70,144,-97.5315,-480.111
72,144,-105.798,-478.568
74,144,-114.163,-476.649
76,144,-122.574,-474.357
78,144,-130.979,-471.697
80,144,-139.328,-468.675
82,144,-147.569,-465.298
84,144,-155.652,-461.576
86,144,-163.531,-457.52
88,144,-171.159,-453.142
90,144,-178.491,-448.456
92,144,-185.488,-443.478
94,144,-192.111,-438.224
96,144,-198.324,-432.711
98,144,-204.095,-426.961
100,144,-209.397,-420.992
102,144,-214.204,-414.826
104,144,-218.495,-408.485
106,144,-222.252,-401.992
108,144,-225.462,-395.371
110,144,-228.114,-388.643
112,144,-230.202,-381.835
114,144,-231.723,-374.969
116,144,-232.676,-368.069
118,144,-233.066,-361.158
120,144,-232.898,-354.259
122,144,-232.182,-347.395
124,144,-230.928,-340.586
126,144,-229.152,-333.853
128,144,-226.868,-327.215
130,144,-224.094,-320.691
132,144,-220.849,-314.298
134,144,-217.153,-308.05
136,144,-213.027,-301.963
138,144,-208.492,-296.049
140,144,-203.572,-290.319
142,144,-198.288,-284.784
144,144,-192.663,-279.452
146,144,-186.72,-274.33
148,144,-180.481,-269.425
150,144,-173.969,-264.74
152,144,-167.206,-260.278
154,144,-160.213,-256.043
156,144,-153.013,-252.035
158,144,-145.627,-248.254
160,144,-138.076,-244.7
162,144,-130.38,-241.371
164,144,-122.562,-238.264
166,144,-114.642,-235.376
168,144,-106.642,-232.704
170,144,-98.5823,-230.243
172,144,-90.4863,-227.988
174,144,-82.376,-225.935
176,144,-74.2747,-224.078
178,144,-66.206,-222.41
180,144,-58.1943,-220.926
-180,146,-45.2585,-206.296
-178,146,-36.7909,-204.933
-176,146,-28.4605,-203.74
-174,146,-20.2943,-202.71
-172,146,-12.3199,-201.836
-170,146,-4.56495,-201.108
-168,146,2.94275,-200.52
-166,146,10.1754,-200.064
-164,146,17.1053,-199.73
-162,146,23.7053,-199.512
-160,146,29.9487,-199.4
-158,146,35.8099,-199.388
-156,146,41.264,-199.466
-154,146,46.2878,-199.627
-152,146,50.8594,-199.864
-150,146,54.9589,-200.168
-148,146,58.5685,-200.531
-146,146,61.6725,-200.947
-144,146,64.2578,-201.408
-142,146,66.314,-201.906
-140,146,67.8337,-202.436
-138,146,68.8122,-202.989
-136,146,69.2481,-203.561
-134,146,69.1429,-204.144
-132,146,68.5015,-204.733
-130,146,67.3319,-205.323
-128,146,65.6451,-205.907
-126,146,63.455,-206.482
-124,146,60.7785,-207.042
-122,146,57.6352,-207.583
-120,146,54.0472,-208.101
-118,146,50.0388,-208.593
-116,146,45.6364,-209.057
-114,146,40.8679,-209.489
-112,146,35.7631,-209.888
-110,146,30.3526,-210.251
-108,146,24.668,-210.58
-106,146,18.7416,-210.872
-104,146,12.6059,-211.129
-102,146,6.29337,-211.351
-100,146,-0.163733,-211.541
-98,146,-6.73362,-211.702
-96,146,-13.3852,-211.836
-94,146,-20.0883,-211.948
-92,146,-26.8138,-212.043
-90,146,-33.5338,-212.127
-88,146,-40.2216,-212.208
-86,146,-46.8519,-212.291
-84,146,-53.401,-212.387
-82,146,-59.8463,-212.505
-80,146,-66.1668,-212.654
-78,146,-72.3428,-212.846
-76,146,-78.356,-213.092
-74,146,-84.1892,-213.404
-72,146,-89.8264,-213.795
-70,146,-95.2526,-214.277
-68,146,-100.454,-214.864
-66,146,-105.417,-215.569
-64,146,-110.13,-216.406
-62,146,-114.58,-217.388
-60,146,-118.757,-218.527
-58,146,-122.65,-219.836
-56,146,-126.248,-221.327
-54,146,-129.543,-223.011
-52,146,-132.524,-224.899
-50,146,-135.183,-226.999
-48,146,-137.511,-229.321
-46,146,-139.501,-231.87
-44,146,-141.146,-234.654
-42,146,-142.439,-237.676
-40,146,-143.375,-240.939
-38,146,-143.949,-244.444
-36,146,-144.159,-248.193
-34,146,-144.002,-252.182
-32,146,-143.478,-256.409
-30,146,-142.588,-260.87
-28,146,-141.336,-265.559
-26,146,-139.726,-270.467
-24,146,-137.766,-275.587
-22,146,-135.464,-280.909
-20,146,-132.834,-286.42
-18,146,-129.888,-292.11
-16,146,-126.644,-297.965
-14,146,-123.122,-303.971
-12,146,-119.342,-310.112
-10,146,-115.33,-316.375
-8,146,-111.112,-322.743
-6,146,-106.718,-329.198
-4,146,-102.178,-335.725
-2,146,-97.5268,-342.307
0,146,-92.7993,-348.926
2,146,-88.0327,-355.564
4,146,-83.2655,-362.204
6,146,-78.5373,-368.828
8,146,-73.8887,-375.42
10,146,-69.3606,-381.961
12,146,-64.9942,-388.435
14,146,-60.8304,-394.823
16,146,-56.9097,-401.11
18,146,-53.2716,-407.278
20,146,-49.9542,-413.31
22,146,-46.994,-419.192
24,146,-44.4254,-424.905
26,146,-42.2805,-430.435
28,146,-40.5883,-435.766
30,146,-39.3753,-440.883
32,146,-38.664,-445.771
34,146,-38.4738,-450.416
36,146,-38.8199,-454.803
38,146,-39.7135,-458.919
40,146,-41.1617,-462.75
42,146,-43.1671,-466.285
44,146,-45.7278,-469.51
46,146,-48.8377,-472.414
48,146,-52.486,-474.987
50,146,-56.6577,-477.219
52,146,-61.3332,-479.099
54,146,-66.4892,-480.62
56,146,-72.0979,-481.773
58,146,-78.1282,-482.553
60,146,-84.5453,-482.953
62,146,-91.3111,-482.969
64,146,-98.385,-482.598
66,146,-105.723,-481.837
68,146,-113.281,-480.686
70,146,-121.01,-479.145
72,146,-128.863,-477.215
74,146,-136.79,-474.901
76,146,-144.74,-472.207
78,146,-152.664,-469.139
80,146,-160.512,-465.705
82,146,-168.235,-461.914
84,146,-175.784,-457.777
86,146,-183.114,-453.306
88,146,-190.179,-448.515
90,146,-196.938,-443.42
92,146,-203.35,-438.036
94,146,-209.377,-432.381
96,146,-214.987,-426.474
98,146,-220.146,-420.337
100,146,-224.829,-413.988
102,146,-229.009,-407.451
104,146,-232.666,-400.748
106,146,-235.783,-393.902
108,146,-238.347,-386.937
110,146,-240.346,-379.877
112,146,-241.775,-372.745
114,146,-242.629,-365.566
116,146,-242.91,-358.364
118,146,-242.619,-351.161
120,146,-241.764,-343.98
122,146,-240.352,-336.844
124,146,-238.395,-329.774
126,146,-235.907,-322.79
128,146,-232.903,-315.911
130,146,-229.401,-309.156
132,146,-225.419,-302.54
134,146,-220.978,-296.081
136,146,-216.099,-289.791
138,146,-210.804,-283.683
140,146,-205.117,-277.77
142,146,-199.06,-272.06
144,146,-192.657,-266.562
146,146,-185.932,-261.283
148,146,-178.909,-256.229
150,146,-171.612,-251.404
152,146,-164.065,-246.812
154,146,-156.291,-242.453
156,146,-148.313,-238.33
158,146,-140.156,-234.442
160,146,-131.842,-230.787
162,146,-123.394,-227.364
164,146,-114.837,-224.17
166,146,-106.193,-221.2
168,146,-97.485,-218.452
170,146,-88.7377,-215.92
172,146,-79.9746,-213.598
174,146,-71.2202,-211.482
176,146,-62.4991,-209.564
178,146,-53.8367,-207.837
180,146,-45.2585,-206.296
-180,148,-31.5949,-190.97
-178,148,-22.6295,-189.524
-176,148,-13.8284,-188.249
-174,148,-5.21922,-187.137
-172,148,3.1703,-186.178
-170,148,11.3124,-185.365
-168,148,19.1794,-184.689
-166,148,26.7437,-184.142
-164,148,33.9784,-183.715
-162,148,40.8568,-183.4
-160,148,47.3532,-183.188
-158,148,53.4427,-183.07
-156,148,59.1017,-183.04
-154,148,64.3079,-183.088
-152,148,69.0408,-183.207
-150,148,73.2813,-183.389
-148,148,77.0129,-183.626
-146,148,80.2208,-183.91
-144,148,82.8931,-184.236
-142,148,85.0201,-184.596
-140,148,86.595,-184.983
-138,148,87.6138,-185.391
-136,148,88.0754,-185.814
-134,148,87.9816,-186.247
-132,148,87.3373,-186.684
-130,148,86.1502,-187.121
-128,148,84.4309,-187.553
-126,148,82.1931,-187.975
-124,148,79.4529,-188.384
-122,148,76.2289,-188.778
-120,148,72.5423,-189.152
-118,148,68.4164,-189.505
-116,148,63.8764,-189.835
-114,148,58.9493,-190.14
-112,148,53.6633,-190.421
-110,148,48.0481,-190.676
-108,148,42.1342,-190.906
-106,148,35.9528,-191.113
-104,148,29.5354,-191.297
-102,148,22.9138,-191.461
-100,148,16.1197,-191.609
-98,148,9.18428,-191.744
-96,148,2.13854,-191.871
-94,148,-4.98743,-191.995
-92,148,-12.1643,-192.122
-90,148,-19.3637,-192.26
-88,148,-26.5584,-192.414
-86,148,-33.7222,-192.596
-84,148,-40.8303,-192.812
-82,148,-47.8588,-193.073
-80,148,-54.7854,-193.389
-78,148,-61.5887,-193.772
-76,148,-68.2487,-194.232
-74,148,-74.7465,-194.782
-72,148,-81.0641,-195.433
-70,148,-87.1847,-196.199
-68,148,-93.0923,-197.091
-66,148,-98.7719,-198.123
-64,148,-104.209,-199.307
-62,148,-109.391,-200.654
-60,148,-114.303,-202.178
-58,148,-118.935,-203.888
-56,148,-123.274,-205.796
-54,148,-127.309,-207.911
-52,148,-131.03,-210.243
-50,148,-134.427,-212.8
-48,148,-137.491,-215.588
-46,148,-140.214,-218.613
-44,148,-142.587,-221.879
-42,148,-144.605,-225.39
-40,148,-146.262,-229.147
-38,148,-147.553,-233.15
-36,148,-148.476,-237.398
-34,148,-149.028,-241.889
-32,148,-149.209,-246.618
-30,148,-149.022,-251.579
-28,148,-148.468,-256.766
-26,148,-147.555,-262.169
-24,148,-146.289,-267.78
-22,148,-144.68,-273.588
-20,148,-142.74,-279.58
-18,148,-140.484,-285.743
-16,148,-137.928,-292.063
-14,148,-135.091,-298.527
-12,148,-131.995,-305.117
-10,148,-128.664,-311.817
-8,148,-125.125,-318.611
-6,148,-121.405,-325.482
-4,148,-117.536,-332.411
-2,148,-113.549,-339.381
0,148,-109.479,-346.374
2,148,-105.362,-353.37
4,148,-101.234,-360.352
6,148,-97.1344,-367.301
8,148,-93.1009,-374.2
10,148,-89.1728,-381.028
12,148,-85.3892,-387.769
14,148,-81.7891,-394.405
16,148,-78.4108,-400.917
18,148,-75.2917,-407.288
20,148,-72.4676,-413.501
22,148,-69.973,-419.539
24,148,-67.8403,-425.386
26,148,-66.0993,-431.024
28,148,-64.7775,-436.439
30,148,-63.8993,-441.615
32,148,-63.4858,-446.536
34,148,-63.5547,-451.189
36,148,-64.12,-455.558
38,148,-65.1918,-459.632
40,148,-66.7762,-463.396
42,148,-68.8752,-466.839
44,148,-71.4866,-469.948
46,148,-74.6039,-472.714
48,148,-78.2164,-475.125
50,148,-82.3093,-477.173
52,148,-86.8637,-478.849
54,148,-91.8567,-480.145
56,148,-97.2618,-481.055
58,148,-103.049,-481.574
60,148,-109.184,-481.696
62,148,-115.632,-481.42
64,148,-122.352,-480.742
66,148,-129.304,-479.662
68,148,-136.443,-478.181
70,148,-143.725,-476.301
72,148,-151.103,-474.024
74,148,-158.529,-471.356
76,148,-165.956,-468.303
78,148,-173.335,-464.873
80,148,-180.619,-461.074
